layer,signal,dataset,date,year,stock_id,stock_name,industry_category,risk_level,risk_label,risk_reasons,ret_20d,signal_day_ret_1d,next_open_gap,avg_amount_20d,t1_open_excess_20d,t1_open_excess_60d,right_tail_20_ge20,right_tail_60_ge50
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-04-17,2026,2478,大毅,電子零組件業,2,Level 2 高追高 / 只觀察,two_or_more_Level1_conditions,0.08885754583921,0.0404312668463611,0.0220207253886011,185539678.55,0.1302935583957769,,False,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-04-17,2026,8111,立碁,光電業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;signal_day_ret_1d>9% & next_open_gap>3%,0.2000000091886606,0.0999999957885304,0.0517676769127,253661250.45,-0.3519434409021309,,False,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-04-20,2026,8048,德勝,通信網路業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1716171617161717,0.0990712074303405,0.028169014084507,38536697.55,-0.248640784030635,,False,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-05-13,2026,3036,文曄,電子通路業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.2483516505972942,0.030852994785727,0.0140845071442718,2895617292.15,-0.2095002294191836,,False,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-05-14,2026,3236,千如,電子零組件業,0,Level 0 正常候選 / 可以研究,none,0.1652173913043479,0.0347490347490346,-0.0261194029850747,256202120.7,0.5583967987444396,,True,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-05-14,2026,3537,堡達,電子零組件業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1195652173913044,0.057494866529774,0.0,26669731.05,0.4120540046614375,,True,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-06-05,2026,2887,台新新光金,金融保險,0,Level 0 正常候選 / 可以研究,none,0.2016806722689075,0.0017513134851139,-0.0384615384615385,3799023480.8,,,False,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2024-05-10,2024,4561,健椿,電機機械,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.2130258052401834,0.0630202256549421,0.0067114049212846,49746937.9,0.2264610833808269,0.1127882115516981,True,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2024-12-09,2024,4549,桓達,電機機械,0,Level 0 正常候選 / 可以研究,none,0.2465277818360749,0.0084269682509381,-0.0027855179158104,105413385.55,0.1207824786917203,-0.075134335572356,False,False
strict_candidate,candidate_c_high_concentration_c425_c5gt5,dedup_prefer_adjusted,2026-04-15,2026,2327,國巨*,電子工業,0,Level 0 正常候選 / 可以研究,none,0.2384615397130602,0.0320512817615779,-0.0062111794442498,9597713304.2,0.3033916240268708,,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-04-15,2022,2634,漢翔,航運業,1,Level 1 追高警戒 / 可看但不要追,signal_day_ret_1d>4%,0.1597938235340632,0.0448916682672253,0.0074073826947662,165699426.3,0.009104146212846727,0.22652663360341663,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-05-05,2022,1808,潤隆,建材營造,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.046979874131054,0.0162866166218409,0.0336538614671144,24449414.6,0.03954726349073095,0.11633552558778895,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-05-05,2022,3533,嘉澤,電子零組件業,0,Level 0 正常候選 / 可以研究,none,0.1065693430127627,0.0188172037860618,-0.0211081786489661,415563249.5,0.02942378234234195,-0.008201143072790656,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-05-13,2022,3093,港建*,其他電子類,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.3255814171717326,0.0754716729749267,0.0087719492298268,54185183.4,0.14567103171604098,0.036915366301940394,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-05-25,2022,8033,雷虎,其他,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0982659143928197,0.0079575877575435,0.0,33597662.7,-0.1146437080266236,0.0025016538526576038,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-06-02,2022,3163,波若威,通信網路業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.2241014675777528,0.0104712105723012,0.0276338483590319,211566309.95,-0.14410601668951584,0.1271246927912227,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-06-02,2022,3645,達邁,電子工業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.0016977809623786,0.0387323852584771,0.023728809828083,223896713.8,-0.15845059267541234,-0.22537162007850342,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-06-14,2022,1611,中電,電器電纜,0,Level 0 正常候選 / 可以研究,none,0.1797753139680489,0.0218978638794125,-0.0142857292040383,174020367.3,0.04334910636544012,-0.09385435001141207,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-06-15,2022,6585,鼎基,其他,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.2313432835820894,0.0338345864661655,0.0048484848484848,38921371.1,-0.07180727459368019,-0.1531845876525342,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-06-30,2022,8050,廣積,電腦及週邊設備業,2,Level 2 高追高 / 只觀察,ret_20d>27%,0.2896064487170111,0.009478667298681,-0.0062597707962144,232091471.35,0.10862047390216517,0.21392966191895918,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-07-12,2022,6279,胡連,電子零組件業,2,Level 2 高追高 / 只觀察,next_open_gap>3%,0.1526717502993404,0.0066666685427216,0.0463576206311608,704290484.7,-0.0587477944332982,0.17073722490799625,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-07-14,2022,3093,港建*,其他電子類,2,Level 2 高追高 / 只觀察,ret_20d>27%,0.2723577235772358,0.0262295081967212,0.0031948881789136,145298801.95,-0.38678960444765587,-0.34690332251219685,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-07-21,2022,6133,金橋,電子零組件業,3,Level 3 暫不追 / 風險 veto,ret_20d>40%,0.5683760253282912,0.098802433695484,0.005449587999311,270293846.4,0.42211227802641593,0.23610809173991698,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-07-22,2022,2305,全友,電腦及週邊設備業,2,Level 2 高追高 / 只觀察,signal_day_ret_1d>9%;ret_20d>27%;two_or_more_Level1_conditions,0.3853211009174309,0.0995145631067959,0.0286975717439295,154995312.0,0.29244136665424175,0.36955135314200965,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-07-25,2022,8996,高力,電機機械,0,Level 0 正常候選 / 可以研究,none,0.0301817530620447,0.0014619899036867,0.0014598556095248,143729545.5,0.2821567830360285,0.8082421271140112,True,True
regime_family,c1_c2,dedup_prefer_adjusted,2022-07-28,2022,6446,藥華藥,化學生技醫療,0,Level 0 正常候選 / 可以研究,none,0.0942307701340019,0.028933091325751,0.0052724076979402,1192385568.15,0.01300810912244401,-0.10424479254094748,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-08-11,2022,3047,訊舟,電子工業,2,Level 2 高追高 / 只觀察,ret_20d>27%,0.2769231102346106,0.0246913984519265,-0.0210843791912987,284660121.55,0.18300061194907208,0.16208375113080822,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-08-15,2022,8289,泰藝,電子零組件業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.2110092035048256,0.0380078609623883,0.0,21565022.75,0.061259900341657986,-0.004938658130189205,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-08-19,2022,4770,上品,化學生技醫療,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1037735868962126,0.0317460311071275,-0.005128207629004,68079464.55,0.30973012143946954,0.1541499579566831,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-08-24,2022,1514,亞力,電機機械,0,Level 0 正常候選 / 可以研究,none,0.1296296406479746,0.0252101106928577,0.0081967078198512,190390667.75,-0.06725402341267361,-0.14728538852912254,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-08-26,2022,4128,中天,生技醫療業,2,Level 2 高追高 / 只觀察,ret_20d>27%;two_or_more_Level1_conditions,0.2893835530998858,0.071123748086358,-0.0159362516284357,876826823.1,0.006517004811482943,-0.017946023198761894,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-09-08,2022,3703,欣陸,建材營造,0,Level 0 正常候選 / 可以研究,none,0.0963455214988617,0.0030395213518512,0.0045454659868557,136500311.05,0.0035398753695380647,-0.11883934476807874,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-09-14,2022,9939,宏全,其他,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.109625677910647,0.0184049085714899,0.0,78701639.05,0.08803639535702151,-0.0003747548618221199,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-09-15,2022,8222,寶一,電機機械,1,Level 1 追高警戒 / 可看但不要追,ret_20d>25%,0.263157894736842,0.0033444816053511,0.0,241618379.5,-0.25295424786469944,-0.01738094455432169,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-09-23,2022,2368,金像電,電子零組件業,1,Level 1 追高警戒 / 可看但不要追,signal_day_ret_1d>4%,0.2393681652490886,0.0736842105263158,-0.0196078431372549,992809460.7,-0.12114827683296861,-0.09462093183796398,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-11-04,2022,4931,新盛力,電腦及週邊設備業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;signal_day_ret_1d>9% & next_open_gap>3%,0.2182410350736658,0.0999999891628391,0.0623885902900731,1609033155.3,-0.2518127079238511,-0.3315894290885302,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-11-07,2022,6133,金橋,電子零組件業,3,Level 3 暫不追 / 風險 veto,signal_day_ret_1d>9% & next_open_gap>3%,0.1310781898607087,0.0985626140500401,0.0392523730658904,286913258.7,-0.1760744519457546,-0.3256280970010378,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2022-11-09,2022,6620,漢達,生技醫療業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.2638376383763836,0.0636645962732918,-0.0150364963503649,49416879.5,0.3048810633147596,1.5146192468677717,True,True
regime_family,c1_c2,dedup_prefer_adjusted,2022-12-07,2022,4536,拓凱,運動休閒,0,Level 0 正常候選 / 可以研究,none,0.1197771559890776,0.0307692277880478,0.0049751219522109,241182915.95,-0.05415752248766026,-0.0487384382707164,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-01-05,2023,6180,橘子,文化創意業,0,Level 0 正常候選 / 可以研究,none,0.0884557886831787,0.0196629322540617,-0.0041322372789079,220790188.3,0.06991409915919222,-0.08512536496469769,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-01-10,2023,8249,菱光,電子工業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0623885714906997,0.0153322176202714,-0.0033556856451614,19698107.15,-0.12994640322835552,-0.0441402315830788,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-01,2023,3443,創意,電子工業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.0767123287671232,0.0051150895140665,0.0152671755725191,4641500320.05,0.33069618176623616,0.42101186411685654,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-03,2023,2308,台達電,電子零組件業,0,Level 0 正常候選 / 可以研究,none,0.0691489360286259,0.0117449681938786,-0.0116086252594318,1882590544.65,-0.01787766652439208,0.00641184946524178,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-03,2023,6282,康舒,電子工業,1,Level 1 追高警戒 / 可看但不要追,ret_20d>25%,0.2640263983408073,0.0078947207443618,-0.0065273971667413,488540753.45,0.10002397073005452,0.05986497847671468,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-06,2023,5292,華懋,綠能環保,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0291858678955454,0.0029940119760478,-0.0022388059701493,389243.9,0.05885830761580535,0.2168300680437533,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-09,2023,6472,保瑞,化學生技醫療,2,Level 2 高追高 / 只觀察,ret_20d>27%;two_or_more_Level1_conditions,0.2738238843871523,0.027237352411175,0.0265151530086196,1909599378.3,-0.023510713769073578,0.452548895669104,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-09,2023,6753,龍德造船,航運業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1754122996210545,0.0904033370934302,-0.0403061235295353,32821547.95,0.059078630985173325,0.5381867839830788,False,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-09,2023,8227,巨有科技,半導體業,3,Level 3 暫不追 / 風險 veto,signal_day_ret_1d>9% & next_open_gap>3%,0.3812154607585698,0.0964912207635406,0.0320000000667828,228344035.4,0.718630085125165,0.343077802934769,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-17,2023,6186,新潤,建材營造,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0136985978048473,0.0136985978048473,0.0027027193116753,19489245.2,0.0501190689854194,0.11274471358329324,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-20,2023,2356,英業達,電腦及週邊設備業,0,Level 0 正常候選 / 可以研究,none,0.0171755847347152,0.009469694278497,0.0,180555766.6,0.14772282982342316,0.11745340115654998,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-02-23,2023,3652,精聯,電子工業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;signal_day_ret_1d>9% & next_open_gap>3%;low_liquidity,0.1718749677518372,0.098326356337709,0.0857142948632712,7528635.65,0.17166760519725188,0.0014841823903463808,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-08,2023,9907,統一實,其他,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0972222231179518,0.0477453161082668,-0.0126581943669635,63036482.5,-0.00286301429955738,-0.05376507386981768,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-23,2023,2204,中華,汽車工業,1,Level 1 追高警戒 / 可看但不要追,signal_day_ret_1d>4%,0.1027397168792607,0.0403877137737014,0.0,193317925.95,0.25014857986540195,0.35517702922197086,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-23,2023,6148,驊宏資,資訊服務業,3,Level 3 暫不追 / 風險 veto,ret_20d>40%;low_liquidity,0.4141414039798647,0.0268948678613372,-0.0166666730508555,43637198.4,0.5548404011431389,1.3849592105617519,True,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-24,2023,3017,奇鋐,電腦及週邊設備業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.2391304414283981,0.0288808649975276,0.0105263107483333,1271527502.7,0.09508836219649194,0.5680505943916987,False,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-24,2023,3653,健策,電子零組件業,0,Level 0 正常候選 / 可以研究,none,0.133165830161521,0.0261660973789503,-0.0044345905251707,827658729.3,0.03134331198166944,0.28131772553678935,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-27,2023,6143,振曜,通信網路業,0,Level 0 正常候選 / 可以研究,none,0.1912751532724004,0.0191387548081165,0.0,456326275.8,-0.0833183869128053,-0.2556051911170166,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-27,2023,8478,東哥遊艇,運動休閒,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;signal_day_ret_1d>9% & next_open_gap>3%,0.3521126737892404,0.1000000002257772,0.0776515156102224,2773452608.2,-0.156200556025793,-0.06899166357231007,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-28,2023,6517,保勝光學,光電業,3,Level 3 暫不追 / 風險 veto,ret_20d>40%,0.4423076935840797,0.0975609706821871,-0.0311111078387186,170376671.1,0.2926370618601447,-0.15257180918004526,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-03-29,2023,2731,雄獅,觀光餐旅,1,Level 1 追高警戒 / 可看但不要追,signal_day_ret_1d>4%,0.1507936478644218,0.0469314047408562,0.0034482775351456,614885607.5,0.20270735738267534,0.13037659099528429,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-04-10,2023,4763,材料*-KY,化學生技醫療,2,Level 2 高追高 / 只觀察,signal_day_ret_1d>9%;ret_20d>27%;two_or_more_Level1_conditions,0.281524926686217,0.0925,-0.0080091533180778,2203311559.35,0.23339613350616473,0.4620005395235187,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-04-12,2023,1808,潤隆,建材營造,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0237762203252009,0.0041152024815991,0.0,24140830.45,0.02840946043888229,0.07029471991550393,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-04-13,2023,4169,泰宗,生技醫療業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1402805611222444,0.0106571936056838,-0.0159929701230228,9409567.4,-0.022340383493666682,0.16249017489514234,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-04-14,2023,8033,雷虎,其他,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;signal_day_ret_1d>9% & next_open_gap>3%,0.2482638932526404,0.0993883823238626,0.0653685611335006,272559912.75,-0.1624880781034379,-0.28611605474647905,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-04-18,2023,2630,亞航,航運業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.3807106598984771,0.0225563909774435,-0.0147058823529411,61615352.35,0.2506113567623136,0.6655148325987301,True,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-04-25,2023,4741,泓瀚,化學工業,3,Level 3 暫不追 / 風險 veto,ret_20d>40%;low_liquidity,0.4047186775209177,0.0994318374950447,-0.0012919925691454,14938269.4,-0.2203480268893104,-0.03233162580965977,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-05,2023,4909,新復興,通信網路業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.198323992958967,0.0214285829732854,0.0046620184640104,21781995.85,-0.11219789663103608,-0.16541914627495596,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-08,2023,3581,博磊,半導體業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0680272108843538,0.0021276595744681,-0.0063694267515924,942711.85,-0.06533124291618922,0.33115470688246845,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-09,2023,5439,高技,電子零組件業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.0527086430073311,0.0041899394191244,0.0208623155345815,157524083.45,0.00037356400187106564,0.44132204245586526,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-16,2023,3376,新日興,電子工業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0392817026313634,0.0065217431896686,0.0,50568923.15,-0.09561929329601236,-0.10730560009529103,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-17,2023,2377,微星,電子工業,0,Level 0 正常候選 / 可以研究,none,0.0542372808444353,0.0064724865464005,0.0064308700316919,477095580.85,0.058009123435332516,0.1032293009605513,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-19,2023,2427,三商電,電子工業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;ret_20d>40%;signal_day_ret_1d>9% & next_open_gap>3%;low_liquidity,0.5183945839831188,0.0992736083799339,0.0506608279789904,80637962.15,0.04271862005457547,-0.0057064345996198605,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-22,2023,3583,辛耘,電子工業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.1695906493665522,0.0010009974838134,0.0249999960707201,103084476.05,0.5099137440515265,1.3328971402220935,True,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-22,2023,5243,乙盛-KY,電子工業,1,Level 1 追高警戒 / 可看但不要追,signal_day_ret_1d>4%,0.231343280113043,0.0604113047019105,-0.0012121138905919,407337132.1,-0.06777256904991694,-0.20744557570403663,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-22,2023,5340,建榮,電子零組件業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.2216981171451566,0.0485829994323183,-0.011583002613191,47613661.5,0.047670381248963375,0.21450527191282287,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-23,2023,3163,波若威,通信網路業,0,Level 0 正常候選 / 可以研究,none,0.1877323272024404,0.0323101667856169,0.0046948350213966,181995545.55,-0.09390693733469488,0.7189005535883628,False,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-24,2023,3032,偉訓,電子零組件業,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.1239837488977655,0.0146788905367905,0.0126582306512765,282058960.35,0.030326205691702635,0.16570658809746858,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-24,2023,3094,聯傑,電子工業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1159874598797703,0.0014064854501099,0.0028089903494221,48583844.8,-0.12473485023878926,-0.15264921076405372,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-29,2023,3587,閎康,其他電子類,1,Level 1 追高警戒 / 可看但不要追,next_open_gap>1%,0.1428571437083268,0.0069930084982399,0.0115740713345724,175724719.5,-0.0016124217763871032,0.4565108647466752,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-31,2023,3013,晟銘電,電腦及週邊設備業,2,Level 2 高追高 / 只觀察,signal_day_ret_1d>9%;two_or_more_Level1_conditions,0.2473347372161909,0.0996240477742442,0.0256410220912441,262929564.25,0.14361710223274832,0.4640322998826349,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-05-31,2023,5386,青雲,電腦及週邊設備業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.2844036895290884,0.0548977526762382,-0.009183699868816,25324709.1,0.1496298102721782,0.06828278851352391,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-01,2023,4979,華星光,通信網路業,2,Level 2 高追高 / 只觀察,signal_day_ret_1d>9%;two_or_more_Level1_conditions,0.2011385161639252,0.0989583295935709,0.0142180115688608,818449572.6,0.9175657243100285,1.4346786154669482,True,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-02,2023,6215,和椿,其他電子業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1551724424812308,0.0060060239065247,0.0059701342047671,37366123.8,-0.12505770583292905,-0.21174000181920824,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-02,2023,6831,邁科,電腦及週邊設備業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1157495256166982,0.0103092783505154,-0.0003401360544217,1208086.25,0.16872168399240456,0.20417202108474844,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-06,2023,5292,華懋,綠能環保,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1962732919254657,0.0115546218487394,-0.0035306334371755,4331512.7,0.28819664162919834,0.14524190395927314,True,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-12,2023,1104,環泥,水泥工業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.096322245009818,0.0347107533703576,0.0127795373582895,96384305.15,-0.05086089946952979,-0.014852577899333197,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-14,2023,2603,長榮,航運業,0,Level 0 正常候選 / 可以研究,none,0.0695364238410596,0.0286624203821657,0.0092879256965945,3394311961.2,-0.40065984892189666,-0.30684100068329195,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-15,2023,3548,兆利,電子零組件業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1000000015345883,0.0177439870992679,0.0161892808324009,64607503.6,-0.07425426355683132,0.7280104972086447,False,True
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-16,2023,2468,華經,電子工業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;ret_20d>40%;signal_day_ret_1d>9% & next_open_gap>3%,0.4277879371209716,0.0999999969837555,0.0909090884163268,137948172.35,-0.28782312939735394,-0.3101715815936187,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-21,2023,1513,中興電,電機機械,0,Level 0 正常候選 / 可以研究,none,0.1777777792638832,0.0037878814711094,0.0075471670258651,3558328731.7,-0.1772185386822879,-0.19249849421652643,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-06-27,2023,3089,億杰,電子零組件業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;signal_day_ret_1d>9% & next_open_gap>3%;low_liquidity,0.3730496453900709,0.0999999999999998,0.0950413223140496,12087630.9,,,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-04,2023,6451,訊芯-KY,電子工業,3,Level 3 暫不追 / 風險 veto,ret_20d>40%,0.418842227760879,0.0548523274232601,-0.0240000046700613,209387550.4,-0.18074528089435452,0.16400668622490608,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-05,2023,3704,合勤控,電子工業,1,Level 1 追高警戒 / 可看但不要追,ret_20d>25%,0.260368670738238,0.0205223761821624,0.0054844611623963,515195154.85,-0.06799147434610212,-0.03086031140825094,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-06,2023,3013,晟銘電,電腦及週邊設備業,3,Level 3 暫不追 / 風險 veto,ret_20d>40%,0.4873949768562433,0.0362997876286732,-0.0282485906727284,739650582.9,-0.002186209565448625,0.08289153382274592,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-11,2023,3008,大立光,電子工業,0,Level 0 正常候選 / 可以研究,none,0.0698198195676553,0.0127931770978355,0.0042105265116332,1897836516.15,-0.09312719774648254,-0.089517032624081,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-11,2023,3284,太普高,其他,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.2610063559363444,0.0361757358270584,0.0249376549326536,10511474.5,-0.16416120220221764,-0.1538004497480499,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-12,2023,2388,威盛,電子工業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%;signal_day_ret_1d>9% & next_open_gap>3%,0.2537861766337708,0.0994764401208303,0.0523809575717075,1280086007.8,0.018620119532822596,-0.0036442803683813425,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-17,2023,1519,華城,電機機械,2,Level 2 高追高 / 只觀察,ret_20d>27%;two_or_more_Level1_conditions,0.3853503167315342,0.0874999978134589,0.0045977023780086,1717045970.4,0.0742565754602193,0.3680910404008771,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-17,2023,3622,洋華,電子工業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.0519662881762457,0.0013368795352437,0.0,13000336.4,0.1064653927704159,0.1764946994088186,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-18,2023,6218,豪勉,通信網路業,3,Level 3 暫不追 / 風險 veto,low_liquidity,0.1702127452752275,0.0891088939716284,0.0303030489488924,86319154.75,-0.15075225588050722,-0.26392608828900477,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-19,2023,2421,建準,電子零組件業,3,Level 3 暫不追 / 風險 veto,next_open_gap>5%,0.2638580931263858,0.0133333333333334,0.0526315789473683,2197334119.95,0.18813697597161666,-0.16951407032639557,False,False
regime_family,c1_c2,dedup_prefer_adjusted,2023-07-20,2023,2316,楠梓電,電子零組件業,3,Level 3 暫不追 / 風險 veto,ret_20d>40%,0.4142115619484532,0.0498652252265703,0.0243902279616461,124555796.5,-0.05913335941250111,-0.12971396355105788,False,False
