date,stock_id,stock_name,industry_category,price_mode,candidate,close,avg_amount_20d,range_pos,gap1,gap2,ret_20d,days_since_max_volume,top5_volume_ratio_120,signal_day_ret_1d,next_open_gap,t1_open_excess_20d,t1_open_excess_60d,risk_signal_day_gt9,risk_next_gap_gt3,risk_liquidity_lt100m,is_main_spec,is_weak_momentum,is_floor15_observation,is_high_open_risk,is_low_liquidity_risk,momentum_bucket_zh,strategy_role_zh,research_priority_zh,research_tags,source_type,ret_60d_signal,ret60_cap150_pass,top1_to_top3_volume_ratio,top1_to_top5_volume_ratio,top1_to_top10_volume_ratio,volume_gap_risk_zh,volgap_subtype_zh,volgap_score_impact,risk_daily_long_ma_bear,risk_weekly_long_ma_bear,risk_any_long_ma_bear,risk_long_ma_score,risk_badge_zh
2026-03-19,8155,博智,電子零組件業,raw,B_magic_c4_40_fixed20,269.5,376139825.05,1.0,0.088815789473684,0.1123379740758521,0.2334096109839816,103.0,0.5036653954064904,0.1,0.0556586270871986,0.2766938952348168,0.0876091625774768,True,True,False,False,False,False,True,False,中段15-25%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,0.54,True,1.5657068355853407,1.9854451171753336,2.451107449518985,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-03-19,8155,博智,電子零組件業,adjusted,B_magic_c4_40_fixed20,269.5,376139825.05,1.0,0.088815789473684,0.1123379740758521,0.2334096109839816,103.0,0.5036653954064904,0.1,0.0556586270871986,0.2766938952348168,0.0876091625774768,True,True,False,False,False,False,True,False,中段15-25%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-19,8155,博智,電子零組件業,raw,C_c4_25_fixed20,269.5,376139825.05,1.0,0.088815789473684,0.1123379740758521,0.2334096109839816,103.0,0.5036653954064904,0.1,0.0556586270871986,0.2766938952348168,0.0876091625774768,True,True,False,False,False,False,True,False,中段15-25%,高濃度觀察,規格觀察,高濃度;高開風險,reconstructed,0.54,True,1.5657068355853407,1.9854451171753336,2.451107449518985,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-03-19,8155,博智,電子零組件業,adjusted,C_c4_25_fixed20,269.5,376139825.05,1.0,0.088815789473684,0.1123379740758521,0.2334096109839816,103.0,0.5036653954064904,0.1,0.0556586270871986,0.2766938952348168,0.0876091625774768,True,True,False,False,False,False,True,False,中段15-25%,高濃度觀察,規格觀察,高濃度;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-17,5351,鈺創,半導體業,raw,A_repo50_c4_40_fixed20,77.1,1285212143.35,1.0,0.1121464226289516,0.144912641315519,0.3817204301075267,42.0,0.6795342012835652,0.0998573466476462,0.08041504539559,-0.2744127112124309,-0.2503535505111134,True,True,False,True,False,True,True,False,高動能30-40%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,0.8467065868263473,True,1.27327232069968,1.471596275965375,2.12511861354898,大量斷層觀察,危險斷層,-10,False,True,True,-1,研究中;危險斷層;周長均空頭
2026-03-17,5351,鈺創,半導體業,adjusted,A_repo50_c4_40_fixed20,77.1,1285212143.35,1.0,0.1121464226289516,0.144912641315519,0.3817204301075267,42.0,0.6795342012835652,0.0998573466476462,0.08041504539559,-0.2744127112124309,-0.2503535505111134,True,True,False,True,False,True,True,False,高動能30-40%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-17,5351,鈺創,半導體業,raw,B_magic_c4_40_fixed20,77.1,1285212143.35,1.0,0.1121464226289516,0.144912641315519,0.3817204301075267,42.0,0.6795342012835652,0.0998573466476462,0.08041504539559,-0.2744127112124309,-0.2503535505111134,True,True,False,False,False,False,True,False,高動能30-40%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,0.8467065868263473,True,1.27327232069968,1.471596275965375,2.12511861354898,大量斷層觀察,危險斷層,-10,False,True,True,-1,研究中;危險斷層;周長均空頭
2026-03-17,5351,鈺創,半導體業,adjusted,B_magic_c4_40_fixed20,77.1,1285212143.35,1.0,0.1121464226289516,0.144912641315519,0.3817204301075267,42.0,0.6795342012835652,0.0998573466476462,0.08041504539559,-0.2744127112124309,-0.2503535505111134,True,True,False,False,False,False,True,False,高動能30-40%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-02,2605,新興,航運業,raw,B_magic_c4_40_fixed20,37.1,485560528.25,1.0,0.0675983100422488,0.0960046709483692,0.2859618717504333,51.0,0.4059492016346163,0.0992592592592593,0.0525606469002695,0.1719154154713043,-0.5008494560445711,True,True,False,False,False,False,True,False,中高25-30%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-03-02,2605,新興,航運業,adjusted,B_magic_c4_40_fixed20,37.1,485560528.25,1.0,0.067598310042249,0.0960046709483692,0.2859618717504333,51.0,0.4059492016346163,0.0992592592592593,0.0525606469002695,0.1719154154713043,-0.5008494560445711,True,True,False,False,False,False,True,False,中高25-30%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-02-26,5291,邑昇,電子零組件業,raw,B_magic_c4_40_fixed20,53.4,106467440.25,1.0,0.0892315163287604,0.140605136028477,0.3924380704041721,25.0,0.3945290552880308,0.0987654320987654,0.0131086142322098,0.5144468102879841,0.0754355754874011,True,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-02-26,5291,邑昇,電子零組件業,adjusted,B_magic_c4_40_fixed20,53.4,106467440.25,1.0,0.0892315163287604,0.140605136028477,0.3924380704041721,25.0,0.3945290552880308,0.0987654320987654,0.0131086142322098,0.5144468102879841,0.0754355754874011,True,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-02-25,4722,國精化,化學工業,raw,A_repo50_c4_40_fixed20,207.0,381674258.95,0.9560889929742388,0.0670178519168862,0.0906371522584505,0.2777777777777777,96.0,0.5652809420015024,0.0981432360742706,0.0314009661835748,-0.1258976468905357,0.018823370871277,True,True,False,True,False,True,True,False,中高25-30%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,0.2897196261682242,True,1.3823716052571504,1.7690318666312692,2.2541886558909963,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-02-25,4722,國精化,化學工業,adjusted,A_repo50_c4_40_fixed20,207.0,381674258.95,0.9563151169778652,0.0670178519168862,0.0906371522584505,0.2777777777777777,96.0,0.5652809420015024,0.0981432360742706,0.0314009661835748,-0.1258976468905357,0.018823370871277,True,True,False,True,False,True,True,False,中高25-30%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-02-25,4722,國精化,化學工業,raw,B_magic_c4_40_fixed20,207.0,381674258.95,0.9560889929742388,0.0670178519168862,0.0906371522584505,0.2777777777777777,96.0,0.5652809420015024,0.0981432360742706,0.0314009661835748,-0.1258976468905357,0.018823370871277,True,True,False,False,False,False,True,False,中高25-30%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,0.2897196261682242,True,1.3823716052571504,1.7690318666312692,2.2541886558909963,大量斷層觀察,大量斷層觀察,-5,False,False,False,0,研究中;大量斷層觀察
2026-02-25,4722,國精化,化學工業,adjusted,B_magic_c4_40_fixed20,207.0,381674258.95,0.9563151169778652,0.0670178519168862,0.0906371522584505,0.2777777777777777,96.0,0.5652809420015024,0.0981432360742706,0.0314009661835748,-0.1258976468905357,0.018823370871277,True,True,False,False,False,False,True,False,中高25-30%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-29,3163,波若威,通信網路業,raw,A_repo50_c4_40_fixed20,472.5,2829417089.1,1.0,0.0791039108973548,0.1077762619372442,0.1856963613550815,104.0,0.7121177655466209,0.0128617363344052,0.0201058201058201,0.549633085659915,0.8740212264670382,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,1.1,True,1.1902393224769745,1.4042621155960082,1.7964402995193711,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-29,3163,波若威,通信網路業,adjusted,A_repo50_c4_40_fixed20,472.5,2829417089.1,1.0,0.0791039108973548,0.1077762619372442,0.1856963613550815,104.0,0.7121177655466209,0.0128617363344052,0.0201058201058201,0.549633085659915,0.8740212264670382,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-29,6291,沛亨,半導體業,raw,A_repo50_c4_40_fixed20,244.5,162327677.6,1.0,0.075394803871625,0.1065391167605818,0.2506393861892584,45.0,0.825050847288553,0.0988764044943819,-0.002044989775051,0.1467948433634724,0.6487219270996485,True,False,False,True,False,True,False,False,中高25-30%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.866412213740458,True,1.1368113468211682,1.2120465099652946,1.728931242529541,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-29,6291,沛亨,半導體業,adjusted,A_repo50_c4_40_fixed20,240.235465,162327677.6,1.0,0.0753948040879393,0.106539116579515,0.2506393874008594,45.0,0.825050847288553,0.0988764041962904,-0.0020449894856281,0.1467948449532818,0.6830244786500761,True,False,False,True,False,True,False,False,中高25-30%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-29,3163,波若威,通信網路業,raw,B_magic_c4_40_fixed20,472.5,2829417089.1,1.0,0.0791039108973548,0.1077762619372442,0.1856963613550815,104.0,0.7121177655466209,0.0128617363344052,0.0201058201058201,0.549633085659915,0.8740212264670382,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,1.1,True,1.1902393224769745,1.4042621155960082,1.7964402995193711,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-29,3163,波若威,通信網路業,adjusted,B_magic_c4_40_fixed20,472.5,2829417089.1,1.0,0.0791039108973548,0.1077762619372442,0.1856963613550815,104.0,0.7121177655466209,0.0128617363344052,0.0201058201058201,0.549633085659915,0.8740212264670382,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-29,6291,沛亨,半導體業,raw,B_magic_c4_40_fixed20,244.5,162327677.6,1.0,0.075394803871625,0.1065391167605818,0.2506393861892584,45.0,0.825050847288553,0.0988764044943819,-0.002044989775051,0.1467948433634724,0.6487219270996485,True,False,False,False,False,False,False,False,中高25-30%,寬基準觀察,規格觀察,非主規格,reconstructed,0.866412213740458,True,1.1368113468211682,1.2120465099652946,1.728931242529541,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-29,6291,沛亨,半導體業,adjusted,B_magic_c4_40_fixed20,240.235465,162327677.6,1.0,0.0753948040879393,0.106539116579515,0.2506393874008594,45.0,0.825050847288553,0.0988764041962904,-0.0020449894856281,0.1467948449532818,0.6830244786500761,True,False,False,False,False,False,False,False,中高25-30%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-29,3163,波若威,通信網路業,raw,C_c4_25_fixed20,472.5,2829417089.1,1.0,0.0791039108973548,0.1077762619372442,0.1856963613550815,104.0,0.7121177655466209,0.0128617363344052,0.0201058201058201,0.549633085659915,0.8740212264670382,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,1.1,True,1.1902393224769745,1.4042621155960082,1.7964402995193711,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-29,3163,波若威,通信網路業,adjusted,C_c4_25_fixed20,472.5,2829417089.1,1.0,0.0791039108973548,0.1077762619372442,0.1856963613550815,104.0,0.7121177655466209,0.0128617363344052,0.0201058201058201,0.549633085659915,0.8740212264670382,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-27,2486,一詮,電子工業,raw,A_repo50_c4_40_fixed20,127.5,1253263662.6,1.0,0.0791871058163977,0.1168669705760463,0.32398753894081,26.0,0.7088676228308696,0.0991379310344826,0.0,-0.0347578462472118,0.8854106611071095,True,False,False,True,False,True,False,False,高動能30-40%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.7346938775510203,True,1.174715866431836,1.4107006270176234,1.9139704174126464,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-27,2486,一詮,電子工業,adjusted,A_repo50_c4_40_fixed20,127.26476,1253263662.6,1.0,0.0791871068636285,0.1168669706835856,0.3239875335932625,26.0,0.7088676228308696,0.0991379284286047,0.0,-0.0347578431657865,0.8854106646507487,True,False,False,True,False,True,False,False,高動能30-40%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-27,2486,一詮,電子工業,raw,B_magic_c4_40_fixed20,127.5,1253263662.6,1.0,0.0791871058163977,0.1168669705760463,0.32398753894081,26.0,0.7088676228308696,0.0991379310344826,0.0,-0.0347578462472118,0.8854106611071095,True,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,0.7346938775510203,True,1.174715866431836,1.4107006270176234,1.9139704174126464,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-27,2486,一詮,電子工業,adjusted,B_magic_c4_40_fixed20,127.26476,1253263662.6,1.0,0.0791871068636285,0.1168669706835856,0.3239875335932625,26.0,0.7088676228308696,0.0991379284286047,0.0,-0.0347578431657865,0.8854106646507487,True,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-22,6949,沛爾生醫-創,創新板股票,raw,A_repo50_c4_40_fixed20,443.0,101078074.75,0.9004065040650406,0.0939940748720711,0.1481062747314867,0.2478873239436618,102.0,0.6384269006342416,0.0230946882217089,0.002257336343115,0.3479112143084514,0.4267191606423355,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.20708446866485,True,1.18366718301887,1.5663500378924444,1.7930623802922008,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-22,6949,沛爾生醫-創,創新板股票,adjusted,A_repo50_c4_40_fixed20,443.0,101078074.75,0.8933422771443531,0.0939940748720711,0.1481062747314867,0.2478873239436618,102.0,0.6384269006342416,0.0230946882217089,0.002257336343115,0.3479112143084514,0.4267191606423355,False,False,False,True,False,True,False,False,中段15-25%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-22,6949,沛爾生醫-創,創新板股票,raw,B_magic_c4_40_fixed20,443.0,101078074.75,0.9004065040650406,0.0939940748720711,0.1481062747314867,0.2478873239436618,102.0,0.6384269006342416,0.0230946882217089,0.002257336343115,0.3479112143084514,0.4267191606423355,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,0.20708446866485,True,1.18366718301887,1.5663500378924444,1.7930623802922008,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-22,6949,沛爾生醫-創,創新板股票,adjusted,B_magic_c4_40_fixed20,443.0,101078074.75,0.8933422771443531,0.0939940748720711,0.1481062747314867,0.2478873239436618,102.0,0.6384269006342416,0.0230946882217089,0.002257336343115,0.3479112143084514,0.4267191606423355,False,False,False,False,False,False,False,False,中段15-25%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2026-01-22,6949,沛爾生醫-創,創新板股票,raw,C_c4_25_fixed20,443.0,101078074.75,0.9004065040650406,0.0939940748720711,0.1481062747314867,0.2478873239436618,102.0,0.6384269006342416,0.0230946882217089,0.002257336343115,0.3479112143084514,0.4267191606423355,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,0.20708446866485,True,1.18366718301887,1.5663500378924444,1.7930623802922008,量能結構正常,正常,0,False,False,False,0,研究中
2026-01-22,6949,沛爾生醫-創,創新板股票,adjusted,C_c4_25_fixed20,443.0,101078074.75,0.8933422771443531,0.0939940748720711,0.1481062747314867,0.2478873239436618,102.0,0.6384269006342416,0.0230946882217089,0.002257336343115,0.3479112143084514,0.4267191606423355,False,False,False,False,False,False,False,False,中段15-25%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-12-01,5469,瀚宇博,電子零組件業,raw,A_repo50_c4_40_fixed20,111.5,1616535175.45,1.0,0.0720841497370319,0.0937976747856279,0.1331300813008129,19.0,0.7115705112537105,0.0324074074074074,0.0089686098654708,-0.2308525445230278,-0.4295264488472925,False,False,False,True,True,False,False,False,弱動能<15%,主規格CandidateA,低優先-需人工確認,主規格;弱動能,reconstructed,0.3498789346246973,True,1.144458929469613,1.4053421048015435,1.7490806795181717,量能結構正常,正常,0,False,False,False,0,研究中
2025-12-01,5469,瀚宇博,電子零組件業,adjusted,A_repo50_c4_40_fixed20,111.5,1616535175.45,1.0,0.0720841497370319,0.0937976747856277,0.1331300813008129,19.0,0.7115705112537105,0.0324074074074074,0.0089686098654708,-0.2308525445230278,-0.4295264488472925,False,False,False,True,True,False,False,False,弱動能<15%,主規格CandidateA,低優先-需人工確認,主規格;弱動能,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-12-01,2612,中航,航運業,raw,B_magic_c4_40_fixed20,62.8,119831488.25,1.0,0.06420690902514,0.0837093655032692,0.1174377224199287,32.0,0.4882876059924142,0.0536912751677851,0.0111464968152865,-0.1158639181013306,-0.2383453464850878,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-12-01,2612,中航,航運業,adjusted,B_magic_c4_40_fixed20,60.405546,119831488.25,1.0,0.0642069067377169,0.0837093643398252,0.1174377315048107,32.0,0.4882876059924142,0.0536912824262034,0.0111464930720102,-0.1158639153683204,-0.2383453396267792,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-12-01,5469,瀚宇博,電子零組件業,raw,B_magic_c4_40_fixed20,111.5,1616535175.45,1.0,0.0720841497370319,0.0937976747856279,0.1331300813008129,19.0,0.7115705112537105,0.0324074074074074,0.0089686098654708,-0.2308525445230278,-0.4295264488472925,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,0.3498789346246973,True,1.144458929469613,1.4053421048015435,1.7490806795181717,量能結構正常,正常,0,False,False,False,0,研究中
2025-12-01,5469,瀚宇博,電子零組件業,adjusted,B_magic_c4_40_fixed20,111.5,1616535175.45,1.0,0.0720841497370319,0.0937976747856277,0.1331300813008129,19.0,0.7115705112537105,0.0324074074074074,0.0089686098654708,-0.2308525445230278,-0.4295264488472925,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-12-01,2612,中航,航運業,raw,C_c4_25_fixed20,62.8,119831488.25,1.0,0.06420690902514,0.0837093655032692,0.1174377224199287,32.0,0.4882876059924142,0.0536912751677851,0.0111464968152865,-0.1158639181013306,-0.2383453464850878,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-12-01,2612,中航,航運業,adjusted,C_c4_25_fixed20,60.405546,119831488.25,1.0,0.0642069067377169,0.0837093643398252,0.1174377315048107,32.0,0.4882876059924142,0.0536912824262034,0.0111464930720102,-0.1158639153683204,-0.2383453396267792,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-12-01,5469,瀚宇博,電子零組件業,raw,C_c4_25_fixed20,111.5,1616535175.45,1.0,0.0720841497370319,0.0937976747856279,0.1331300813008129,19.0,0.7115705112537105,0.0324074074074074,0.0089686098654708,-0.2308525445230278,-0.4295264488472925,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,0.3498789346246973,True,1.144458929469613,1.4053421048015435,1.7490806795181717,量能結構正常,正常,0,False,False,False,0,研究中
2025-12-01,5469,瀚宇博,電子零組件業,adjusted,C_c4_25_fixed20,111.5,1616535175.45,1.0,0.0720841497370319,0.0937976747856277,0.1331300813008129,19.0,0.7115705112537105,0.0324074074074074,0.0089686098654708,-0.2308525445230278,-0.4295264488472925,False,False,False,False,False,False,False,False,弱動能<15%,高濃度觀察,規格觀察,高濃度,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-11-28,3163,波若威,通信網路業,raw,A_repo50_c4_40_fixed20,318.0,2414893502.15,1.0,0.0896497130417572,0.1475614839516466,0.3195020746887966,62.0,0.7349204085075646,0.0984455958549221,0.0471698113207548,0.1458570276648222,0.7946516250616538,True,True,False,True,False,True,True,False,高動能30-40%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,0.3249999999999999,True,1.1523925894865923,1.3606915639079125,1.7964402995193711,量能結構正常,正常,0,False,False,False,0,研究中
2025-11-28,3163,波若威,通信網路業,adjusted,A_repo50_c4_40_fixed20,318.0,2414893502.15,1.0,0.0896497130417572,0.1475614839516466,0.3195020746887966,62.0,0.7349204085075646,0.0984455958549221,0.0471698113207548,0.1458570276648222,0.7946516250616538,True,True,False,True,False,True,True,False,高動能30-40%,主規格CandidateA,中優先-有交易風險,主規格;floor15觀察;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-11-28,3163,波若威,通信網路業,raw,B_magic_c4_40_fixed20,318.0,2414893502.15,1.0,0.0896497130417572,0.1475614839516466,0.3195020746887966,62.0,0.7349204085075646,0.0984455958549221,0.0471698113207548,0.1458570276648222,0.7946516250616538,True,True,False,False,False,False,True,False,高動能30-40%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,0.3249999999999999,True,1.1523925894865923,1.3606915639079125,1.7964402995193711,量能結構正常,正常,0,False,False,False,0,研究中
2025-11-28,3163,波若威,通信網路業,adjusted,B_magic_c4_40_fixed20,318.0,2414893502.15,1.0,0.0896497130417572,0.1475614839516466,0.3195020746887966,62.0,0.7349204085075646,0.0984455958549221,0.0471698113207548,0.1458570276648222,0.7946516250616538,True,True,False,False,False,False,True,False,高動能30-40%,寬基準觀察,規格觀察,非主規格;高開風險,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-11-17,3709,鑫聯大投控,電腦及週邊設備業,raw,B_magic_c4_40_fixed20,62.7,281232090.8,0.9947506561679792,0.1037328831363719,0.1554813687466247,0.254,119.0,0.3985479547823564,0.03125,-0.0063795853269538,-0.2281884478041959,-0.2141727380802702,False,False,False,False,False,False,False,False,中高25-30%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-11-17,3709,鑫聯大投控,電腦及週邊設備業,adjusted,B_magic_c4_40_fixed20,60.970101,281232090.8,0.9949606102200872,0.1037328807669526,0.155481368156513,0.2540000055532136,119.0,0.3985479547823564,0.0312499857287888,-0.0063795859547617,-0.2281884365700415,-0.2141727358546359,False,False,False,False,False,False,False,False,中高25-30%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-08-28,1560,中砂,電機機械,raw,A_repo50_c4_40_fixed20,347.0,1438528031.95,0.8687350835322196,0.0406428681811157,0.0682953914491948,0.0660522273425499,46.0,0.6596944141779351,0.0175953079178885,0.0144092219020173,-0.1149241292437165,-0.2226971005148718,False,False,False,True,True,False,False,False,弱動能<15%,主規格CandidateA,低優先-需人工確認,主規格;弱動能,reconstructed,0.2527075812274368,True,1.2620291041677096,1.5158533686330056,1.7657517393115665,量能結構正常,正常,0,False,False,False,0,研究中
2025-08-28,1560,中砂,電機機械,adjusted,A_repo50_c4_40_fixed20,347.0,1438528031.95,0.8871433035704999,0.0406428681811157,0.0682953914491948,0.0660522273425499,46.0,0.6596944141779351,0.0175953079178885,0.0144092219020173,-0.1149241292437165,-0.2226971005148718,False,False,False,True,True,False,False,False,弱動能<15%,主規格CandidateA,低優先-需人工確認,主規格;弱動能,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-08-28,7402,邑錡,光電業,raw,A_repo50_c4_40_fixed20,132.0,456289849.85,1.0,0.1026963885914535,0.151395029730142,0.3924050632911393,102.0,0.7629137943265869,0.1,0.0,-0.0278029171225043,-0.0820721005148719,True,False,False,True,False,True,False,False,高動能30-40%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,0.6377171215880895,True,1.2503769633745696,1.3107640829625915,2.0736116079912,大量斷層觀察,可救斷層,-2,False,False,False,0,研究中;可救斷層
2025-08-28,7402,邑錡,光電業,adjusted,A_repo50_c4_40_fixed20,132.0,456289849.85,1.0,0.1026963885914535,0.151395029730142,0.3924050632911393,102.0,0.7629137943265869,0.1,0.0,-0.0278029171225043,-0.0820721005148719,True,False,False,True,False,True,False,False,高動能30-40%,主規格CandidateA,優先研究,主規格;floor15觀察,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-08-28,1560,中砂,電機機械,raw,B_magic_c4_40_fixed20,347.0,1438528031.95,0.8687350835322196,0.0406428681811157,0.0682953914491948,0.0660522273425499,46.0,0.6596944141779351,0.0175953079178885,0.0144092219020173,-0.1149241292437165,-0.2226971005148718,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,0.2527075812274368,True,1.2620291041677096,1.5158533686330056,1.7657517393115665,量能結構正常,正常,0,False,False,False,0,研究中
2025-08-28,1560,中砂,電機機械,adjusted,B_magic_c4_40_fixed20,347.0,1438528031.95,0.8871433035704999,0.0406428681811157,0.0682953914491948,0.0660522273425499,46.0,0.6596944141779351,0.0175953079178885,0.0144092219020173,-0.1149241292437165,-0.2226971005148718,False,False,False,False,False,False,False,False,弱動能<15%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
2025-08-28,7402,邑錡,光電業,raw,B_magic_c4_40_fixed20,132.0,456289849.85,1.0,0.1026963885914535,0.151395029730142,0.3924050632911393,102.0,0.7629137943265869,0.1,0.0,-0.0278029171225043,-0.0820721005148719,True,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,0.6377171215880895,True,1.2503769633745696,1.3107640829625915,2.0736116079912,大量斷層觀察,可救斷層,-2,False,False,False,0,研究中;可救斷層
2025-08-28,7402,邑錡,光電業,adjusted,B_magic_c4_40_fixed20,132.0,456289849.85,1.0,0.1026963885914535,0.151395029730142,0.3924050632911393,102.0,0.7629137943265869,0.1,0.0,-0.0278029171225043,-0.0820721005148719,True,False,False,False,False,False,False,False,高動能30-40%,寬基準觀察,規格觀察,非主規格,reconstructed,,,,,,待補,待補,0,,,,0,研究中
