date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma5,ma10,ma20,c1_cross_confirm,range_pos,c2_range_strength,gap1,gap2,gap_ok,gap_run_length,c3_ma_gap_run,gap1_run_length,gap2_run_length,c3_xq_exact_proxy,ret_20d,c4_ret_cap,vol_max_120,days_since_max_volume,c5_max_volume_not_recent,top5_volume_ratio_120,repo_top5_volume_ratio_ok,avg_amount_20d,vol_ma5,vol_ma20,q1_liquid,q2_warm_volume,magic26_v0,magic26_v0_quality,signal_day_ret_1d,next_open,next_open_gap,next_day_intraday_ret,next_close,fwd_5d,t1_close_fwd_5d,t1_open_fwd_5d,fwd_20d,t1_close_fwd_20d,t1_open_fwd_20d,fwd_60d,t1_close_fwd_60d,t1_open_fwd_60d,stock_name,industry_category,type,c1_only,c1_c2,c1_c2_c3,c1_c2_c3_xq,c1_c2_c3_repo_vol5,c1_c2_c3_c4,liquidity_bucket,year,bench_close,bench_ma20,bench_ma60,bench_ma120,regime_close_gt_ma60,regime_ma20_gt_ma60,regime_close_gt_ma120,regime_all3,regime_any2,bench_fwd_5d,bench_fwd_20d,bench_fwd_60d,bench_t1_close_fwd_5d,bench_t1_close_fwd_20d,bench_t1_close_fwd_60d,bench_t1_open_fwd_5d,bench_t1_open_fwd_20d,bench_t1_open_fwd_60d,excess_5d,t1_excess_5d,t1_open_excess_5d,excess_20d,t1_excess_20d,t1_open_excess_20d,excess_60d,t1_excess_60d,t1_open_excess_60d,risk_signal_day_gt9,risk_next_gap_gt3,risk_next_gap_lt_minus3,risk_liquidity_lt100m,next_gap_gt5,next_gap_gt7,price_mode,candidate,path_error,entry_date,exit20_date,entry_open,fixed20_ret,mfe20,mae20,hit_mae_le_minus8,hit_mfe_ge_15,hit_mfe_ge_20,tp15_sl8_ret,tp15_sl8_reason,tp15_sl8_days,tp20_sl8_ret,tp20_sl8_reason,tp20_sl8_days,sl8_ret,sl8_reason,sl8_days,tp20_ret,tp20_reason,tp20_days,ret_60d_signal,top_volume_window_n,top1_volume,top3_volume,top1_to_top3_volume_ratio,top5_volume,top1_to_top5_volume_ratio,top10_volume,top1_to_top10_volume_ratio,risk_daily_long_ma_bear,risk_daily_long_ma_simple_bear,risk_daily_long_ma_strong_bear,risk_daily_right_shoulder,risk_weekly_long_ma_bear,risk_weekly_long_ma_simple_bear,risk_weekly_long_ma_strong_bear,risk_weekly_right_shoulder,risk_any_long_ma_bear,risk_long_ma_score
2026-01-29,6291,4042247,978234277,237.0,244.5,230.5,244.5,22.0,6674,211.1,196.3,190.775,True,1.0,True,0.075394803871625,0.1065391167605818,True,2,True,4,2,True,0.2506393861892584,True,4611357.0,45.0,True,0.825050847288553,True,162327677.6,1416217.0,799009.5,True,True,True,True,0.0988764044943819,244.0,-0.002044989775051,-0.0307377049180327,236.5,-0.0633946830265849,-0.0993657505285412,-0.1270491803278688,0.0838445807770962,0.2325581395348837,0.194672131147541,0.9141104294478528,0.9936575052854122,0.9323770491803278,沛亨,半導體業,tpex,True,True,True,True,True,True,1-3億,2026,32536.27,31181.3735,28899.991833333333,27326.383916666666,True,True,True,True,True,-0.0225901739812215,0.0072411496462256,0.2786942080330659,-0.0087584889477994,0.0639488518966122,0.3033428716229387,-0.0237317665329873,0.0478772877840685,0.2836551220806793,-0.0408045090453633,-0.0906072615807418,-0.1033174137948814,0.0766034311308705,0.1686092876382714,0.1467948433634724,0.6354162214147869,0.6903146336624735,0.6487219270996485,True,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-01-30,2026-03-11,244.0,0.194672131147541,0.278688524590164,-0.151639344262295,True,True,True,-0.08,sl8,1.0,-0.08,sl8,1.0,-0.08,sl8,1.0,0.2,tp20,10.0,0.866412213740458,120,4611357.0,4056396.0,1.1368113468211682,3804604.0,1.2120465099652946,2667172.0,1.7289312425295407,False,False,False,False,False,False,False,True,False,0
2026-02-25,4722,7184885,1459402399,193.0,207.0,191.0,207.0,18.5,12167,182.3,170.85,167.15,True,0.9560889929742388,True,0.0670178519168862,0.0906371522584505,True,2,True,4,2,True,0.2777777777777777,True,27273672.0,96.0,True,0.5652809420015024,True,381674258.95,4005671.2,2177384.75,True,True,True,True,0.0981432360742706,213.5,0.0314009661835748,0.0163934426229508,217.0,-0.1159420289855072,-0.152073732718894,-0.1381733021077283,-0.1884057971014492,-0.205069124423963,-0.1920374707259953,0.3309178743961352,0.2465437788018434,0.2669789227166277,國精化,化學工業,twse,True,True,True,True,True,True,>=3億,2026,35413.07,32558.203500000003,29972.444333333333,28203.700916666665,True,True,True,True,True,-0.049138072468724,-0.0586068928788156,0.2290764398568099,-0.0512487967495789,-0.0649988182803141,0.2496805686034164,-0.0524065818032498,-0.0661398238354595,0.2481555518453506,-0.0668039565167831,-0.100824935969315,-0.0857667203044784,-0.1297989042226336,-0.1400703061436488,-0.1258976468905357,0.1018414345393252,-0.003136789801573,0.018823370871277,True,True,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-02-26,2026-03-27,213.5,-0.1920374707259953,0.0468384074941452,-0.2271662763466042,True,False,False,-0.08,sl8,3.0,-0.08,sl8,3.0,-0.08,sl8,3.0,-0.1920374707259953,fixed20,20.0,0.2897196261682242,120,27273672.0,19729624.0,1.3823716052571504,15417287.0,1.7690318666312692,12099108.0,2.2541886558909963,False,False,False,False,False,False,False,False,False,0
2026-03-17,5351,65657440,4901429829,73.8,77.1,71.6,77.1,7.0,36058,66.84,60.1,58.38,True,1.0,True,0.1121464226289516,0.144912641315519,True,3,True,4,3,True,0.3817204301075267,True,83599801.0,42.0,True,0.6795342012835652,True,1285212143.35,45149930.6,20789344.55,True,True,True,True,0.0998573466476462,83.3,0.08041504539559,0.0180072028811524,84.8,-0.0920881971465628,-0.1261792452830189,-0.1104441776710685,-0.1374837872892347,-0.2040094339622641,-0.1896758703481392,0.1504539559014268,0.0683962264150943,0.0876350540216086,鈺創,半導體業,tpex,True,True,True,True,True,True,>=3億,2026,33836.57,33642.285,31317.237833333333,29212.551,True,True,True,True,True,-0.0361836320880041,0.0973931459364823,0.305363989316884,-0.0264776593384646,0.0714952408512956,0.3216555094853992,-0.0144468140791669,0.0847368408642916,0.337988604532722,-0.0559045650585586,-0.0997015859445542,-0.0959973635919015,-0.2348769332257169,-0.2755046748135598,-0.2744127112124309,-0.1549100334154572,-0.2532592830703049,-0.2503535505111134,True,True,False,False,True,True,raw,candidate_a_repo50_c440_c5gt5,,2026-03-18,2026-04-17,83.3,-0.1896758703481392,0.0552220888355343,-0.2352941176470587,True,False,False,-0.08,sl8,4.0,-0.08,sl8,4.0,-0.08,sl8,4.0,-0.1896758703481392,fixed20,20.0,0.8467065868263473,120,83599801.0,65657440.0,1.27327232069968,56808924.0,1.4715962759653747,39338887.0,2.12511861354898,False,False,False,False,True,True,True,False,True,-1
2026-03-19,8155,1742624,469023595,269.5,269.5,265.5,269.5,24.5,1289,231.7,212.8,208.3,True,1.0,True,0.088815789473684,0.1123379740758521,True,2,True,4,2,True,0.2334096109839816,True,11665590.0,103.0,True,0.5036653954064904,True,376139825.05,2143794.2,1799924.65,True,True,True,True,0.1,284.5,0.0556586270871986,-0.0333919156414762,275.0,-0.0166975881261595,-0.0036363636363636,-0.0369068541300526,0.489795918367347,0.4399999999999999,0.3919156414762741,0.4990723562152133,0.4981818181818183,0.4481546572934973,博智,電子零組件業,tpex,True,True,True,True,True,True,>=3億,2026,33689.68,33834.821,31510.784166666668,29357.11691666667,True,True,True,True,True,-0.0104500844175425,0.0970362437399228,0.3597395404171248,-0.0128574869693071,0.1210721598097777,0.3676828679329882,-0.0180089769082603,0.1152217462414573,0.3605454947160205,-0.0062475037086169,0.0092211233329435,-0.0188978772217922,0.3927596746274241,0.3189278401902222,0.2766938952348168,0.1393328157980884,0.13049895024883,0.0876091625774768,True,True,False,False,True,False,raw,candidate_a_repo50_c440_c5gt5,,2026-03-20,2026-04-21,284.5,0.3919156414762741,0.4534270650263621,-0.1634446397188049,True,True,True,-0.08,sl8,2.0,-0.08,sl8,2.0,-0.08,sl8,2.0,0.2,tp20,17.0,0.54,120,11665590.0,7450686.0,1.5657068355853407,5875554.0,1.9854451171753336,4759314.0,2.4511074495189855,False,False,False,False,False,False,False,False,False,0
2026-03-24,6584,4573347,2499049968,530.0,564.0,518.0,540.0,27.0,5219,485.3,437.3,417.025,True,1.0,True,0.1097644637548593,0.1637192014867214,True,3,True,6,3,True,0.2413793103448276,True,7531376.0,80.0,True,0.7901254697680743,True,602143083.4,2387635.8,1383964.2,True,True,True,True,0.0526315789473683,530.0,-0.0185185185185184,0.0716981132075471,568.0,0.0296296296296296,0.073943661971831,0.150943396226415,0.3666666666666667,0.2975352112676057,0.3905660377358491,0.2018518518518519,0.1654929577464787,0.2490566037735848,南俊國際,電子零組件業,tpex,True,True,True,True,True,True,>=3億,2026,32612.24,33756.155,31765.400833333333,29544.23,True,True,True,True,True,-0.0272673695520454,0.1564415691777074,0.4442629515789162,-0.007903619444417,0.1642773985312409,0.3769385608648077,0.0137370906336296,0.1896739125452593,0.4069738767625139,0.056896999181675,0.081847281416248,0.1372063055927854,0.2102250974889592,0.1332578127363647,0.2008921251905897,-0.2424110997270643,-0.211445603118329,-0.1579172729889291,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-03-25,2026-04-24,530.0,0.3905660377358491,0.6132075471698113,0.0,False,True,True,0.15,tp15,3.0,0.2,tp20,9.0,0.3905660377358491,fixed20,20.0,0.2,tp20,9.0,0.6744186046511629,120,7531376.0,6269572.0,1.2012583953099192,5950732.0,1.2656217756067656,4367682.0,1.7243416530782232,False,False,False,False,False,False,False,False,False,0
2026-04-14,3443,4080105,12257296245,2850.0,3050.0,2845.0,3050.0,275.0,16071,2731.0,2517.0,2503.0,True,1.0,True,0.0850218514104093,0.0910906911705953,True,2,True,3,2,True,0.3347921225382932,True,9030492.0,101.0,True,0.7886726437496429,True,6520035526.25,3273777.8,2563538.85,True,True,True,True,0.0990990990990992,3150.0,0.0327868852459016,-0.0253968253968254,3070.0,0.2245901639344263,0.1970684039087948,0.1666666666666667,0.7475409836065574,0.6530944625407167,0.6111111111111112,,,,創意,電子工業,twse,True,True,True,True,True,True,>=3億,2026,36296.12,33699.864,32887.240666666665,30372.614916666666,True,True,True,True,True,0.0360641853729819,0.139915230608671,,0.0314886332877115,0.1369639677861911,,0.0415011530389388,0.1480003222514931,,0.1885259785614443,0.1655797706210832,0.1251655136277278,0.6076257529978863,0.5161304947545255,0.463110788859618,,,,True,True,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-15,2026-05-14,3150.0,0.6111111111111112,0.8888888888888888,-0.0253968253968254,False,True,True,0.15,tp15,5.0,0.2,tp20,5.0,0.6111111111111112,fixed20,20.0,0.2,tp20,5.0,0.22736418511066403,120,9030492.0,8511485.0,1.0609772560252413,7122102.0,1.2679531969634807,6209642.0,1.4542693443518966,False,False,False,False,False,False,False,False,False,0
2026-04-14,4908,15527600,2209424118,148.0,151.0,136.5,142.5,1.0,11452,127.7,115.0,111.7,True,1.0,True,0.1104347826086957,0.143240823634736,True,2,True,3,2,True,0.3443396226415094,True,23830666.0,15.0,True,0.5232355654684598,True,957138721.75,10432395.6,8230885.3,True,True,True,True,0.0070671378091873,141.0,-0.0105263157894737,0.0,141.0,0.4385964912280702,0.3865248226950355,0.3865248226950355,0.6456140350877193,0.7021276595744681,0.7021276595744681,,,,前鼎,通信網路業,tpex,True,True,True,True,True,True,>=3億,2026,36296.12,33699.864,32887.240666666665,30372.614916666666,True,True,True,True,True,0.0360641853729819,0.139915230608671,,0.0314886332877115,0.1369639677861911,,0.0415011530389388,0.1480003222514931,,0.4025323058550882,0.3550361894073239,0.3450236696560966,0.5056988044790482,0.565163691788277,0.5541273373229749,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-15,2026-05-14,141.0,0.7021276595744681,0.946808510638298,-0.0283687943262411,False,True,True,0.15,tp15,3.0,0.2,tp20,3.0,0.7021276595744681,fixed20,20.0,0.2,tp20,3.0,0.8999999999999999,120,23830666.0,15527600.0,1.5347295138978336,12469052.0,1.9111850684398461,9792103.0,2.4336616965732487,False,False,False,False,False,False,False,True,False,0
2026-04-14,4979,25514607,12377684371,487.5,500.0,471.0,485.0,20.0,29517,450.0,413.45,406.775,True,1.0,True,0.088402467045592,0.106262675926495,True,2,True,3,2,True,0.207970112079701,True,68795594.0,43.0,True,0.7857476308729887,True,5080709397.0,7286985.6,12215583.55,True,False,True,False,0.043010752688172,486.0,0.002061855670103,0.0967078189300412,533.0,0.3505154639175258,0.1801125703564727,0.294238683127572,0.2371134020618557,0.1050656660412758,0.2119341563786008,,,,華星光,通信網路業,tpex,True,True,True,True,True,True,>=3億,2026,36296.12,33699.864,32887.240666666665,30372.614916666666,True,True,True,True,True,0.0360641853729819,0.139915230608671,,0.0314886332877115,0.1369639677861911,,0.0415011530389388,0.1480003222514931,,0.3144512785445438,0.1486239370687611,0.2527375300886331,0.0971981714531846,-0.0318983017449153,0.0639338341271076,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-15,2026-05-14,486.0,0.2119341563786008,0.5679012345679013,-0.0010288065843621,False,True,True,0.15,tp15,2.0,0.2,tp20,2.0,0.2119341563786008,fixed20,20.0,0.2,tp20,2.0,0.6247906197654942,120,68795594.0,54480012.0,1.2627675999777679,54055975.0,1.272673261373974,45581512.0,1.5092872303139044,False,False,False,False,False,False,False,False,False,0
2026-04-15,3090,12097970,1305200929,111.0,112.0,105.0,107.0,0.5,9068,103.38,97.59,96.515,True,0.9907407407407408,True,0.0593298493698124,0.0711288400766718,True,2,True,3,2,True,0.1358811040339702,True,45639828.0,77.0,True,0.5454071606054256,True,430085465.3,9727640.4,4283941.4,True,True,True,True,0.0046948356807512,107.5,0.0046728971962617,0.0093023255813953,108.5,-0.0140186915887849,-0.0921658986175115,-0.0837209302325581,0.2102803738317757,0.3087557603686637,0.3209302325581395,,,,日電貿,電子零組件業,twse,True,True,True,True,True,True,>=3億,2026,36722.14,33868.8455,32992.0185,30451.11675,True,True,True,True,True,0.0314886332877115,0.1369639677861911,,0.0156773049244292,0.1088101320639169,,0.0259693200647561,0.1200458765386827,,-0.0455073248764964,-0.1078432035419407,-0.1096902502973142,0.0733164060455845,0.1999456283047467,0.2008843560194568,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-16,2026-05-15,107.5,0.3209302325581395,0.3209302325581395,-0.1367441860465116,True,True,True,-0.08,sl8,6.0,-0.08,sl8,6.0,-0.08,sl8,6.0,0.2,tp20,20.0,0.01904761904761898,120,45639828.0,31808008.0,1.4348533866062911,24892289.0,1.8334926129131797,18655441.0,2.446462026815662,False,False,False,False,False,False,False,False,False,0
2026-04-15,3450,25212454,8550163869,324.0,345.5,323.5,345.5,31.0,23788,313.1,282.55,277.75,True,1.0,True,0.1081224562024421,0.1272727272727274,True,3,True,4,3,True,0.1934369602763386,True,60840245.0,30.0,True,0.6247232896580216,True,5023099507.8,26583982.2,17392699.4,True,True,True,True,0.0985691573926867,345.5,0.0,-0.0130246020260491,341.0,0.0520984081041968,-0.0219941348973606,-0.0347322720694645,0.2214182344428363,0.1598240469208212,0.1447178002894356,,,,聯鈞,電子工業,twse,True,True,True,True,True,True,>=3億,2026,36722.14,33868.8455,32992.0185,30451.11675,True,True,True,True,True,0.0314886332877115,0.1369639677861911,,0.0156773049244292,0.1088101320639169,,0.0259693200647561,0.1200458765386827,,0.0206097748164852,-0.0376714398217898,-0.0607015921342206,0.0844542666566451,0.0510139148569042,0.0246719237507528,,,,True,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-16,2026-05-15,345.5,0.1447178002894356,0.361794500723589,-0.1519536903039073,True,True,True,-0.08,sl8,7.0,-0.08,sl8,7.0,-0.08,sl8,7.0,0.2,tp20,17.0,0.33655705996131524,120,60840245.0,51480566.0,1.1818099474663895,38008318.0,1.6007086922394198,29640339.0,2.0526163685239904,False,False,False,False,False,False,False,False,False,0
2026-04-16,6173,23912892,1961312529,76.3,83.9,74.7,83.9,7.6,14818,74.12,67.0,64.535,True,1.0,True,0.1062686567164179,0.1485240567134114,True,3,True,4,3,True,0.2411242603550298,True,66437622.0,92.0,True,0.8300085454593784,True,396093592.05,16748384.2,5475178.85,True,True,True,True,0.0996068152031455,84.3,0.0047675804529201,0.0937129300118624,92.2,-0.0131108462455304,-0.1735357917570499,-0.0960854092526689,0.8474374255065553,0.8004338394793926,0.9691577698695136,,,,信昌電,電子零組件業,tpex,True,True,True,True,True,True,>=3億,2026,37132.02,34033.618,33104.87633333333,30536.188416666664,True,True,True,True,True,0.0156773049244292,0.1088101320639169,,0.0578208982962336,0.1110597282820451,,0.0481009086929671,0.1008505435089859,,-0.0287881511699596,-0.2313566900532835,-0.144186317945636,0.7386272934426383,0.6893741111973475,0.8683072263605277,,,,True,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-17,2026-05-18,84.3,0.9691577698695136,1.0759193357058128,-0.125741399762752,True,True,True,-0.08,sl8,6.0,-0.08,sl8,6.0,-0.08,sl8,6.0,0.2,tp20,14.0,0.308892355694228,120,66437622.0,59529002.0,1.1160546921314085,55143794.0,1.2048068727371206,37260023.0,1.7830805418450761,False,False,False,False,False,False,False,False,False,0
2026-04-16,6488,8129658,4300772082,518.0,543.0,503.0,540.0,24.0,12065,509.4,466.55,458.5,True,0.9963963963963964,True,0.0918443896688456,0.1110141766630314,True,3,True,4,3,True,0.1986681465038846,True,15751960.0,61.0,True,0.7371829918308579,True,2135243459.45,9089938.0,4464537.85,True,True,True,True,0.0465116279069768,534.0,-0.011111111111111,-0.0543071161048689,505.0,0.0592592592592593,0.1524752475247524,0.0898876404494382,0.3148148148148149,0.3821782178217821,0.3071161048689139,,,,環球晶,半導體業,tpex,True,True,True,True,True,True,>=3億,2026,37132.02,34033.618,33104.87633333333,30536.188416666664,True,True,True,True,True,0.0156773049244292,0.1088101320639169,,0.0578208982962336,0.1110597282820451,,0.0481009086929671,0.1008505435089859,,0.0435819543348301,0.0946543492285187,0.041786731756471,0.2060046827508979,0.2711184895397369,0.2062655613599279,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-17,2026-05-18,534.0,0.3071161048689139,0.5898876404494382,-0.0543071161048689,False,True,True,0.15,tp15,4.0,0.2,tp20,12.0,0.3071161048689139,fixed20,20.0,0.2,tp20,12.0,0.19999999999999996,120,15751960.0,14711241.0,1.0707431140581545,11612077.0,1.3565152900725683,10156085.0,1.5509874129647399,False,False,False,False,True,True,True,False,True,-1
2026-04-17,2454,16759982,32254903336,1930.0,1955.0,1885.0,1925.0,30.0,47267,1790.0,1661.5,1625.0,True,0.975,True,0.0773397532350286,0.1015384615384615,True,2,True,4,2,True,0.1127167630057803,True,24725299.0,49.0,True,0.83781995922476,True,17228826115.3,15921963.2,10381361.35,True,True,True,True,0.0158311345646438,1960.0,0.018181818181818,-0.0306122448979592,1900.0,0.264935064935065,0.2815789473684211,0.2423469387755101,0.7662337662337662,0.6605263157894736,0.6096938775510203,,,,聯發科,電子工業,twse,True,True,True,True,True,True,>=3億,2026,36804.34,34156.406,33213.466,30619.615,True,True,True,True,True,0.0578208982962336,0.1110597282820451,,0.0719133196965267,0.0870363756399015,,0.0750711528608769,0.0902387609958579,,0.2071141666388314,0.2096656276718944,0.1672757859146331,0.655174037951721,0.5734899401495721,0.5194551165551624,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-20,2026-05-19,1960.0,0.6096938775510203,1.0331632653061225,-0.0331632653061224,False,True,True,0.15,tp15,3.0,0.2,tp20,5.0,0.6096938775510203,fixed20,20.0,0.2,tp20,5.0,0.3556338028169015,120,24725299.0,22780413.0,1.085375361719737,20715349.0,1.1935738567571321,16289216.0,1.517893740251219,False,False,False,False,False,False,False,False,False,0
2026-04-17,2478,12321695,954069111,74.5,79.5,74.4,77.2,3.0,12709,71.52000000000001,66.09,64.5,True,1.0,True,0.0821606899682252,0.1088372093023257,True,2,True,5,2,True,0.08885754583921,True,31975582.0,116.0,True,0.5378395927242231,True,185539678.55,5952177.4,2657928.1,True,True,True,True,0.0404312668463611,78.9,0.0220207253886011,-0.044359949302915,75.4,-0.1489637305699481,-0.1206896551724139,-0.1596958174904944,0.1891191709844559,0.2771883289124668,0.2205323193916348,,,,大毅,電子零組件業,twse,True,True,True,True,True,True,1-3億,2026,36804.34,34156.406,33213.466,30619.615,True,True,True,True,True,0.0578208982962336,0.1110597282820451,,0.0719133196965267,0.0870363756399015,,0.0750711528608769,0.0902387609958579,,-0.2067846288661817,-0.1926029748689406,-0.2347669703513713,0.0780594427024107,0.1901519532725653,0.1302935583957769,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-20,2026-05-19,78.9,0.2205323193916348,0.247148288973384,-0.2015209125475285,True,True,True,-0.08,sl8,3.0,-0.08,sl8,3.0,-0.08,sl8,3.0,0.2,tp20,21.0,0.2411575562700965,120,31975582.0,19138344.0,1.6707601242824353,17197734.0,1.859290415818735,11221504.0,2.849491654594607,False,False,False,False,False,False,False,False,False,0
2026-04-17,8043,29299249,2870864108,95.3,101.0,95.3,96.6,2.5,21358,88.62,77.91999999999999,74.725,True,0.9512804497189256,True,0.1373203285420947,0.1859484777517566,True,3,True,4,3,True,0.2627450980392156,True,90433025.0,95.0,True,0.5162886567158402,True,455086794.75,17273604.0,5124592.45,True,True,True,True,0.0265674814027629,95.0,-0.0165631469979296,-0.0389473684210526,91.3,-0.1335403726708074,-0.0843373493975904,-0.1200000000000001,0.2629399585921326,0.2431544359255202,0.1947368421052631,,,,蜜望實,電子零組件業,tpex,True,True,True,True,True,True,>=3億,2026,36804.34,34156.406,33213.466,30619.615,True,True,True,True,True,0.0578208982962336,0.1110597282820451,,0.0719133196965267,0.0870363756399015,,0.0750711528608769,0.0902387609958579,,-0.191361270967041,-0.1562506690941171,-0.195071152860877,0.1518802303100874,0.1561180602856186,0.1044980811094051,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-04-20,2026-05-19,95.0,0.1947368421052631,0.3052631578947369,-0.1642105263157893,True,True,True,-0.08,sl8,2.0,-0.08,sl8,2.0,-0.08,sl8,2.0,0.2,tp20,20.0,0.10526315789473673,120,90433025.0,53660609.0,1.6852776493833679,46689545.0,1.9369009700137365,37271303.0,2.4263446061974276,False,False,False,False,False,False,False,False,False,0
2026-05-08,1809,23648739,844327136,34.75,37.25,33.65,36.0,1.5,18103,32.79,29.335,28.2375,True,1.0,True,0.1177773990114197,0.1612217795484727,True,3,True,3,3,True,0.3846153846153846,True,42656380.0,32.0,True,0.606705702640496,True,251804674.2,20508606.8,7980764.8,True,True,True,True,0.0434782608695651,36.25,0.0069444444444444,0.0924137931034483,39.6,0.0722222222222221,-0.0505050505050505,0.0372413793103447,0.6555555555555557,0.3560606060606062,0.4813793103448276,,,,中釉,玻璃陶瓷,twse,True,True,True,True,True,True,1-3億,2026,41603.94,38521.908,35048.41733333333,31974.204583333336,True,True,True,True,True,-0.0103735367371455,0.0833334535142584,,-0.0214941064932665,0.0409839086136751,,-0.0197099295200652,0.0428820060411372,,0.0825957589593676,-0.0290109440117839,0.0569513088304099,0.5722221020412972,0.315076697446931,0.4384973043036904,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-05-11,2026-06-08,36.25,0.4813793103448276,0.7048275862068965,-0.0289655172413791,False,True,True,0.15,tp15,2.0,0.2,tp20,2.0,0.4813793103448276,fixed20,20.0,0.2,tp20,2.0,0.47843942505133463,120,42656380.0,34416113.0,1.2394304958261846,25879869.0,1.6482455919695729,15840655.0,2.6928419310943896,False,False,False,False,False,False,False,True,False,0
2026-05-13,3036,27419536,7712632225,272.5,291.5,260.0,284.0,8.5,20551,256.7,232.4,223.975,True,1.0,True,0.1045611015490532,0.1461100569259961,True,2,True,4,2,True,0.2483516483516483,True,43341481.0,46.0,True,0.5868448750055403,True,2895617292.15,23605323.2,12195634.4,True,True,True,True,0.0308529945553539,288.0,0.0140845070422535,-0.0572916666666666,271.5,-0.0176056338028168,0.0736648250460405,0.0121527777777776,-0.1566901408450703,-0.1436464088397789,-0.1927083333333333,,,,文曄,電子通路業,twse,True,True,True,True,True,True,>=3億,2026,41374.5,39416.490000000005,35534.746333333336,32322.495916666663,True,True,True,True,True,-0.0327177367702329,0.0447386675367678,,-0.0091862017759735,0.0334766806181776,,-0.0030850995379581,0.0398404867140942,,0.0151121029674161,0.082851026822014,0.0152378773157357,-0.2014288083818381,-0.1771230894579565,-0.2325488200474275,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-05-14,2026-06-11,288.0,-0.1927083333333333,0.0694444444444444,-0.2274305555555555,True,False,False,-0.08,sl8,3.0,-0.08,sl8,3.0,-0.08,sl8,3.0,-0.1927083333333333,fixed20,20.0,0.8146964856230032,120,43341481.0,31071559.0,1.3948923837390972,25434726.0,1.7040278318704907,18938616.0,2.2885241983891538,False,False,False,False,False,False,False,False,False,0
2026-05-14,3236,37525974,1532191153,40.3,42.7,39.15,40.2,1.35,21896,36.60000000000001,33.895,33.065,True,1.0,True,0.0798052810148992,0.1069106305761382,True,2,True,5,2,True,0.1652173913043479,True,48056243.0,74.0,True,0.5695685365999169,True,256202120.7,17601830.8,7055066.05,True,True,True,True,0.0347490347490346,39.15,-0.0261194029850747,-0.0063856960408684,38.9,0.2002487562189054,0.3624678663239076,0.3537675606641124,0.4303482587064675,0.6246786632390746,0.6143039591315456,,,,千如,電子零組件業,tpex,True,True,True,True,True,True,1-3億,2026,41751.75,39667.9705,35692.44533333334,32438.18125,True,True,True,True,True,-0.0091862017759735,0.0334766806181776,,0.0266103278995908,0.0727837801865134,,0.010460091005541,0.0559071603871059,,0.2094349579948789,0.3358575384243167,0.3433074696585714,0.3968715780882898,0.5518948830525612,0.5583967987444396,,,,False,False,False,False,False,False,raw,candidate_a_repo50_c440_c5gt5,,2026-05-15,2026-06-12,39.15,0.6143039591315456,0.6143039591315456,-0.0510855683269476,False,True,True,0.15,tp15,5.0,0.2,tp20,5.0,0.6143039591315456,fixed20,20.0,0.2,tp20,5.0,0.33554817275747517,120,48056243.0,31573022.0,1.5220666238410754,27371324.0,1.7557149592032888,18173218.0,2.6443441662340703,False,False,False,False,False,False,False,False,False,0
