signal,raw_signals,adj_signals,raw_avg_20d,adj_avg_20d,raw_median_20d,adj_median_20d,raw_win_20d,adj_win_20d,raw_avg_60d,adj_avg_60d,raw_median_60d,adj_median_60d,raw_win_60d,adj_win_60d,raw_pct_signal_day_gt9,adj_pct_signal_day_gt9,raw_pct_next_gap_gt3,adj_pct_next_gap_gt3,avg_raw_adj_median_20d,avg_raw_adj_win_20d,min_raw_adj_signals,rank_score
magic_repo60_c460_c5gt5_regime,46.0,43.0,0.14822570576521266,0.14081052748432063,0.0639338341271076,0.05912613832561855,0.627906976744186,0.575,0.20066851498074917,0.18876499481424108,0.1452419039592731,0.0692004649744557,0.5806451612903226,0.5185185185185185,0.34782608695652173,0.37209302325581395,0.13043478260869565,0.11627906976744186,0.061529986226363076,0.601453488372093,43.0,0.09257068390078167
magic_repo60_c460_c5gt8_regime,46.0,43.0,0.14822570576521266,0.14081052748432063,0.0639338341271076,0.05912613832561855,0.627906976744186,0.575,0.20066851498074917,0.18876499481424108,0.1452419039592731,0.0692004649744557,0.5806451612903226,0.5185185185185185,0.34782608695652173,0.37209302325581395,0.13043478260869565,0.11627906976744186,0.061529986226363076,0.601453488372093,43.0,0.09257068390078167
magic_repo40_c460_c5gt3_regime,76.0,74.0,0.11852778162509861,0.10837739672375452,0.06307400269425795,0.0500727019026258,0.6029411764705882,0.5606060606060606,0.11487504738503661,0.0945703819706055,0.02516896465925235,-0.02446613589647485,0.5208333333333334,0.45454545454545453,0.35526315789473684,0.36486486486486486,0.17105263157894737,0.16216216216216217,0.056573352298441876,0.5817736185383244,74.0,0.09142807600610676
magic_c460_c5gt5_regime,87.0,85.0,0.10345673996975961,0.09520005929380329,0.0622141712614083,0.0458269612811221,0.5822784810126582,0.5454545454545454,0.10002274472605968,0.08598946394084266,0.0315145584472277,-0.0062420494071877,0.5263157894736842,0.49056603773584906,0.3563218390804598,0.36470588235294116,0.1724137931034483,0.16470588235294117,0.0540205662712652,0.5638665132336018,85.0,0.08679386891798556
magic_c460_c5gt8_regime,87.0,85.0,0.10345673996975961,0.09520005929380329,0.0622141712614083,0.0458269612811221,0.5822784810126582,0.5454545454545454,0.10002274472605968,0.08598946394084266,0.0315145584472277,-0.0062420494071877,0.5263157894736842,0.49056603773584906,0.3563218390804598,0.36470588235294116,0.1724137931034483,0.16470588235294117,0.0540205662712652,0.5638665132336018,85.0,0.08679386891798556
magic_c460_c5gt3_regime,88.0,86.0,0.09994355987940098,0.09170265215922627,0.0605362394386068,0.04043504474157179,0.575,0.5384615384615384,0.09703776995822752,0.08304325503732111,0.02516896465925235,-0.01215700489594325,0.5172413793103449,0.48148148148148145,0.3522727272727273,0.36046511627906974,0.17045454545454544,0.16279069767441862,0.050485642090089294,0.5567307692307693,86.0,0.08183179593624315
core_repo50_regime,89.0,87.0,0.10929953465555382,0.09815755336568936,0.0605362394386068,0.03807658348641235,0.575,0.5256410256410257,0.16567615767684393,0.16898456215788893,0.0692004671209602,0.018823370871277,0.559322033898305,0.5272727272727272,0.3595505617977528,0.367816091954023,0.25842696629213485,0.25287356321839083,0.04930641146250958,0.5503205128205129,87.0,0.07937051402661216
core_repo60_regime,63.0,61.0,0.12846941651308327,0.11812005873652233,0.0588583076158053,0.0303262056917026,0.5789473684210527,0.5272727272727272,0.14208478176565123,0.14403766383416702,0.0692004671209602,-0.0441570749610298,0.5111111111111111,0.47619047619047616,0.36507936507936506,0.3770491803278688,0.20634920634920634,0.19672131147540983,0.04459225665375395,0.55311004784689,61.0,0.07046426622313195
core_repo40_regime,115.0,115.0,0.1002056218015458,0.09034605705876476,0.053437975537074855,0.02749906493108025,0.5490196078431373,0.5098039215686274,0.14280291355431915,0.14124260666500346,0.0456897811283696,0.018805778830223302,0.5384615384615384,0.5131578947368421,0.3652173913043478,0.3652173913043478,0.23478260869565218,0.22608695652173913,0.04046852023407756,0.5294117647058824,115.0,0.06635087317525402
core_c1c2c3_regime,158.0,163.0,0.08563451387853838,0.08163464918945468,0.04043504850458015,0.0139601436477291,0.528169014084507,0.5102040816326531,0.15529391138614906,0.15901903614981133,0.055596178412247496,0.0315145584472277,0.5357142857142857,0.5217391304347826,0.35443037974683544,0.37423312883435583,0.24050632911392406,0.24539877300613497,0.027197596076154625,0.51918654785858,158.0,0.051034905647870624
