price_mode,year,signal,signals,n_20d,avg_20d,median_20d,win_20d,n_60d,avg_60d,median_60d,win_60d,pct_signal_day_gt9,pct_next_gap_gt3
adj,2024,magic_repo40_c440_c5gt5_regime,9,9,0.07141564714352426,-0.0578209166036976,0.4444444444444444,9,0.015834817534595497,-0.075134335572356,0.3333333333333333,0.0,0.0
adj,2025,magic_repo40_c440_c5gt5_regime,11,11,0.044901346599019315,0.0458269612811221,0.5454545454545454,11,-0.01375000051274846,-0.1163198047344969,0.36363636363636365,0.36363636363636365,0.09090909090909091
adj,2026,magic_repo40_c440_c5gt5_regime,31,26,0.21183510785875875,0.20088824060502325,0.7692307692307693,8,0.2780506321629085,0.2571641616099062,0.75,0.3548387096774194,0.25806451612903225
adj,2021,magic_repo50_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c440_c5gt5_regime,9,9,0.18826149662932284,0.0303262056917026,0.5555555555555556,9,0.3024191936934927,0.1657065880974685,0.6666666666666666,0.1111111111111111,0.0
adj,2024,magic_repo50_c440_c5gt5_regime,6,6,0.09078935566694568,-0.0840814453477518,0.3333333333333333,6,0.01634853070234653,-0.1649477622305215,0.3333333333333333,0.0,0.0
adj,2025,magic_repo50_c440_c5gt5_regime,8,8,0.05641254016140079,0.0672231737772804,0.625,8,-0.008086303306467306,-0.1193956182179869,0.375,0.375,0.125
adj,2026,magic_repo50_c440_c5gt5_regime,26,23,0.22488626818372265,0.2008921251905897,0.782608695652174,7,0.3893220733354056,0.4267191606423355,0.8571428571428571,0.3076923076923077,0.23076923076923078
adj,2021,magic_repo60_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c440_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c440_c5gt5_regime,8,8,0.22029311800125095,0.05229139057596095,0.625,8,0.34407913183121064,0.2668988142491728,0.75,0.125,0.0
adj,2024,magic_repo60_c440_c5gt5_regime,5,5,0.12745646152078563,-0.078263568350498,0.4,5,0.04341843069233377,-0.2108945552134534,0.4,0.0,0.0
adj,2025,magic_repo60_c440_c5gt5_regime,6,6,0.047481773862865305,0.0304082345754672,0.5,6,-0.08175366783312843,-0.18970811821798683,0.16666666666666666,0.5,0.16666666666666666
adj,2026,magic_repo60_c440_c5gt5_regime,16,14,0.2731210068111177,0.25482859269339936,0.8571428571428571,5,0.523764395979817,0.6830244786500761,0.8,0.375,0.1875
adj,2021,magic_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_c440_c5gt8_regime,13,13,0.1452982815012753,0.0303262056917026,0.5384615384615384,13,0.2544577941480467,0.1303765909952842,0.6923076923076923,0.15384615384615385,0.07692307692307693
adj,2024,magic_c440_c5gt8_regime,12,12,0.031263540053710355,-0.0680422424770978,0.4166666666666667,12,-0.009652851303463838,-0.09706765240997281,0.3333333333333333,0.08333333333333333,0.0
adj,2025,magic_c440_c5gt8_regime,13,13,0.040020539821007346,0.0458269612811221,0.5384615384615384,13,-4.9937349911296417e-05,-0.1163198047344969,0.38461538461538464,0.3076923076923077,0.07692307692307693
adj,2026,magic_c440_c5gt8_regime,34,29,0.18925414780467134,0.2008843560194568,0.7241379310344828,9,0.25553784808785207,0.0876091625774768,0.7777777777777778,0.38235294117647056,0.29411764705882354
adj,2021,magic_repo40_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c440_c5gt8_regime,10,10,0.15381529136381128,0.0034077459613145508,0.5,10,0.2652781079669124,0.1174535265359621,0.6,0.2,0.1
adj,2024,magic_repo40_c440_c5gt8_regime,9,9,0.07141564714352426,-0.0578209166036976,0.4444444444444444,9,0.015834817534595497,-0.075134335572356,0.3333333333333333,0.0,0.0
adj,2025,magic_repo40_c440_c5gt8_regime,11,11,0.044901346599019315,0.0458269612811221,0.5454545454545454,11,-0.01375000051274846,-0.1163198047344969,0.36363636363636365,0.36363636363636365,0.09090909090909091
adj,2026,magic_repo40_c440_c5gt8_regime,31,26,0.21183510785875875,0.20088824060502325,0.7692307692307693,8,0.2780506321629085,0.2571641616099062,0.75,0.3548387096774194,0.25806451612903225
adj,2021,magic_repo50_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c440_c5gt8_regime,9,9,0.18826149662932284,0.0303262056917026,0.5555555555555556,9,0.3024191936934927,0.1657065880974685,0.6666666666666666,0.1111111111111111,0.0
adj,2024,magic_repo50_c440_c5gt8_regime,6,6,0.09078935566694568,-0.0840814453477518,0.3333333333333333,6,0.01634853070234653,-0.1649477622305215,0.3333333333333333,0.0,0.0
adj,2025,magic_repo50_c440_c5gt8_regime,8,8,0.05641254016140079,0.0672231737772804,0.625,8,-0.008086303306467306,-0.1193956182179869,0.375,0.375,0.125
adj,2026,magic_repo50_c440_c5gt8_regime,26,23,0.22488626818372265,0.2008921251905897,0.782608695652174,7,0.3893220733354056,0.4267191606423355,0.8571428571428571,0.3076923076923077,0.23076923076923078
adj,2021,magic_repo60_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c440_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c440_c5gt8_regime,8,8,0.22029311800125095,0.05229139057596095,0.625,8,0.34407913183121064,0.2668988142491728,0.75,0.125,0.0
adj,2024,magic_repo60_c440_c5gt8_regime,5,5,0.12745646152078563,-0.078263568350498,0.4,5,0.04341843069233377,-0.2108945552134534,0.4,0.0,0.0
adj,2025,magic_repo60_c440_c5gt8_regime,6,6,0.047481773862865305,0.0304082345754672,0.5,6,-0.08175366783312843,-0.18970811821798683,0.16666666666666666,0.5,0.16666666666666666
adj,2026,magic_repo60_c440_c5gt8_regime,16,14,0.2731210068111177,0.25482859269339936,0.8571428571428571,5,0.523764395979817,0.6830244786500761,0.8,0.375,0.1875
adj,2021,magic_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_c460_c5gt3_regime,13,13,0.1452982815012753,0.0303262056917026,0.5384615384615384,13,0.2544577941480467,0.1303765909952842,0.6923076923076923,0.15384615384615385,0.07692307692307693
adj,2024,magic_c460_c5gt3_regime,14,14,0.008811420623048813,-0.07623423153456715,0.35714285714285715,14,-0.022190640194860833,-0.09706765240997281,0.2857142857142857,0.14285714285714285,0.0
adj,2025,magic_c460_c5gt3_regime,14,14,0.03644016847158311,0.017861151105095098,0.5,14,-0.018666869055964295,-0.1365194703277994,0.35714285714285715,0.35714285714285715,0.07142857142857142
adj,2026,magic_c460_c5gt3_regime,45,37,0.12514613409670874,0.1302935583957769,0.6216216216216216,13,0.13449150596940654,0.0754355754874011,0.6153846153846154,0.4888888888888889,0.26666666666666666
adj,2021,magic_repo40_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c460_c5gt3_regime,10,10,0.15381529136381128,0.0034077459613145508,0.5,10,0.2652781079669124,0.1174535265359621,0.6,0.2,0.1
adj,2024,magic_repo40_c460_c5gt3_regime,11,11,0.03553983930635249,-0.0742048947186363,0.36363636363636365,11,-0.004756489934102382,-0.075134335572356,0.2727272727272727,0.09090909090909091,0.0
adj,2025,magic_repo40_c460_c5gt3_regime,12,12,0.04031751279319004,0.017861151105095098,0.5,12,-0.034328082239573864,-0.1365194703277994,0.3333333333333333,0.4166666666666667,0.08333333333333333
adj,2026,magic_repo40_c460_c5gt3_regime,41,33,0.14363657224974324,0.1467948449532818,0.6666666666666666,11,0.17932491847159365,0.0876091625774768,0.6363636363636364,0.4634146341463415,0.24390243902439024
adj,2021,magic_repo50_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c460_c5gt3_regime,9,9,0.18826149662932284,0.0303262056917026,0.5555555555555556,9,0.3024191936934927,0.1657065880974685,0.6666666666666666,0.1111111111111111,0.0
adj,2024,magic_repo50_c460_c5gt3_regime,8,8,0.036616692759979155,-0.0840814453477518,0.25,8,-0.012092945359050797,-0.12036494974237641,0.25,0.125,0.0
adj,2025,magic_repo50_c460_c5gt3_regime,9,9,0.04902174024669716,0.0458269612811221,0.5555555555555556,9,-0.03615304529848797,-0.1567191359211019,0.3333333333333333,0.4444444444444444,0.1111111111111111
adj,2026,magic_repo50_c460_c5gt3_regime,34,28,0.15646081540147286,0.13854420167452935,0.6785714285714286,8,0.38828751297406217,0.40388237554349693,0.875,0.4117647058823529,0.23529411764705882
adj,2021,magic_repo60_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c460_c5gt3_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c460_c5gt3_regime,8,8,0.22029311800125095,0.05229139057596095,0.625,8,0.34407913183121064,0.2668988142491728,0.75,0.125,0.0
adj,2024,magic_repo60_c460_c5gt3_regime,6,6,0.09384623548088196,-0.07623423153456715,0.3333333333333333,6,0.015893870537417597,-0.1663117427253083,0.3333333333333333,0.16666666666666666,0.0
adj,2025,magic_repo60_c460_c5gt3_regime,7,7,0.03925514058660857,-0.0101046590709319,0.42857142857142855,7,-0.10731556974763198,-0.2226971005148718,0.14285714285714285,0.5714285714285714,0.14285714285714285
adj,2026,magic_repo60_c460_c5gt3_regime,22,19,0.15959014517743503,0.1467948449532818,0.6842105263157895,6,0.4999779283906239,0.5548718196462058,0.8333333333333334,0.45454545454545453,0.18181818181818182
adj,2021,magic_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_c460_c5gt5_regime,13,13,0.1452982815012753,0.0303262056917026,0.5384615384615384,13,0.2544577941480467,0.1303765909952842,0.6923076923076923,0.15384615384615385,0.07692307692307693
adj,2024,magic_c460_c5gt5_regime,13,13,0.02315058353276061,-0.0742048947186363,0.38461538461538464,13,-0.01827408814451764,-0.1190009692475896,0.3076923076923077,0.15384615384615385,0.0
adj,2025,magic_c460_c5gt5_regime,14,14,0.03644016847158311,0.017861151105095098,0.5,14,-0.018666869055964295,-0.1365194703277994,0.35714285714285715,0.35714285714285715,0.07142857142857142
adj,2026,magic_c460_c5gt5_regime,45,37,0.12514613409670874,0.1302935583957769,0.6216216216216216,13,0.13449150596940654,0.0754355754874011,0.6153846153846154,0.4888888888888889,0.26666666666666666
adj,2021,magic_repo40_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c460_c5gt5_regime,10,10,0.15381529136381128,0.0034077459613145508,0.5,10,0.2652781079669124,0.1174535265359621,0.6,0.2,0.1
adj,2024,magic_repo40_c460_c5gt5_regime,10,10,0.0568535929573082,-0.06601290566116695,0.4,10,0.002078442757419628,-0.09706765240997281,0.3,0.1,0.0
adj,2025,magic_repo40_c460_c5gt5_regime,12,12,0.04031751279319004,0.017861151105095098,0.5,12,-0.034328082239573864,-0.1365194703277994,0.3333333333333333,0.4166666666666667,0.08333333333333333
adj,2026,magic_repo40_c460_c5gt5_regime,41,33,0.14363657224974324,0.1467948449532818,0.6666666666666666,11,0.17932491847159365,0.0876091625774768,0.6363636363636364,0.4634146341463415,0.24390243902439024
adj,2021,magic_repo50_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c460_c5gt5_regime,9,9,0.18826149662932284,0.0303262056917026,0.5555555555555556,9,0.3024191936934927,0.1657065880974685,0.6666666666666666,0.1111111111111111,0.0
adj,2024,magic_repo50_c460_c5gt5_regime,7,7,0.0672187484690054,-0.078263568350498,0.2857142857142857,7,-0.0033768208604405786,-0.1217289302371632,0.2857142857142857,0.14285714285714285,0.0
adj,2025,magic_repo50_c460_c5gt5_regime,9,9,0.04902174024669716,0.0458269612811221,0.5555555555555556,9,-0.03615304529848797,-0.1567191359211019,0.3333333333333333,0.4444444444444444,0.1111111111111111
adj,2026,magic_repo50_c460_c5gt5_regime,34,28,0.15646081540147286,0.13854420167452935,0.6785714285714286,8,0.38828751297406217,0.40388237554349693,0.875,0.4117647058823529,0.23529411764705882
adj,2021,magic_repo60_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c460_c5gt5_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c460_c5gt5_regime,8,8,0.22029311800125095,0.05229139057596095,0.625,8,0.34407913183121064,0.2668988142491728,0.75,0.125,0.0
adj,2024,magic_repo60_c460_c5gt5_regime,6,6,0.09384623548088196,-0.07623423153456715,0.3333333333333333,6,0.015893870537417597,-0.1663117427253083,0.3333333333333333,0.16666666666666666,0.0
adj,2025,magic_repo60_c460_c5gt5_regime,7,7,0.03925514058660857,-0.0101046590709319,0.42857142857142855,7,-0.10731556974763198,-0.2226971005148718,0.14285714285714285,0.5714285714285714,0.14285714285714285
adj,2026,magic_repo60_c460_c5gt5_regime,22,19,0.15959014517743503,0.1467948449532818,0.6842105263157895,6,0.4999779283906239,0.5548718196462058,0.8333333333333334,0.45454545454545453,0.18181818181818182
adj,2021,magic_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_c460_c5gt8_regime,13,13,0.1452982815012753,0.0303262056917026,0.5384615384615384,13,0.2544577941480467,0.1303765909952842,0.6923076923076923,0.15384615384615385,0.07692307692307693
adj,2024,magic_c460_c5gt8_regime,13,13,0.02315058353276061,-0.0742048947186363,0.38461538461538464,13,-0.01827408814451764,-0.1190009692475896,0.3076923076923077,0.15384615384615385,0.0
adj,2025,magic_c460_c5gt8_regime,14,14,0.03644016847158311,0.017861151105095098,0.5,14,-0.018666869055964295,-0.1365194703277994,0.35714285714285715,0.35714285714285715,0.07142857142857142
adj,2026,magic_c460_c5gt8_regime,45,37,0.12514613409670874,0.1302935583957769,0.6216216216216216,13,0.13449150596940654,0.0754355754874011,0.6153846153846154,0.4888888888888889,0.26666666666666666
adj,2021,magic_repo40_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo40_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo40_c460_c5gt8_regime,10,10,0.15381529136381128,0.0034077459613145508,0.5,10,0.2652781079669124,0.1174535265359621,0.6,0.2,0.1
adj,2024,magic_repo40_c460_c5gt8_regime,10,10,0.0568535929573082,-0.06601290566116695,0.4,10,0.002078442757419628,-0.09706765240997281,0.3,0.1,0.0
adj,2025,magic_repo40_c460_c5gt8_regime,12,12,0.04031751279319004,0.017861151105095098,0.5,12,-0.034328082239573864,-0.1365194703277994,0.3333333333333333,0.4166666666666667,0.08333333333333333
adj,2026,magic_repo40_c460_c5gt8_regime,41,33,0.14363657224974324,0.1467948449532818,0.6666666666666666,11,0.17932491847159365,0.0876091625774768,0.6363636363636364,0.4634146341463415,0.24390243902439024
adj,2021,magic_repo50_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo50_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo50_c460_c5gt8_regime,9,9,0.18826149662932284,0.0303262056917026,0.5555555555555556,9,0.3024191936934927,0.1657065880974685,0.6666666666666666,0.1111111111111111,0.0
adj,2024,magic_repo50_c460_c5gt8_regime,7,7,0.0672187484690054,-0.078263568350498,0.2857142857142857,7,-0.0033768208604405786,-0.1217289302371632,0.2857142857142857,0.14285714285714285,0.0
adj,2025,magic_repo50_c460_c5gt8_regime,9,9,0.04902174024669716,0.0458269612811221,0.5555555555555556,9,-0.03615304529848797,-0.1567191359211019,0.3333333333333333,0.4444444444444444,0.1111111111111111
adj,2026,magic_repo50_c460_c5gt8_regime,34,28,0.15646081540147286,0.13854420167452935,0.6785714285714286,8,0.38828751297406217,0.40388237554349693,0.875,0.4117647058823529,0.23529411764705882
adj,2021,magic_repo60_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2022,magic_repo60_c460_c5gt8_regime,0,0,,,,0,,,,,
adj,2023,magic_repo60_c460_c5gt8_regime,8,8,0.22029311800125095,0.05229139057596095,0.625,8,0.34407913183121064,0.2668988142491728,0.75,0.125,0.0
adj,2024,magic_repo60_c460_c5gt8_regime,6,6,0.09384623548088196,-0.07623423153456715,0.3333333333333333,6,0.015893870537417597,-0.1663117427253083,0.3333333333333333,0.16666666666666666,0.0
adj,2025,magic_repo60_c460_c5gt8_regime,7,7,0.03925514058660857,-0.0101046590709319,0.42857142857142855,7,-0.10731556974763198,-0.2226971005148718,0.14285714285714285,0.5714285714285714,0.14285714285714285
adj,2026,magic_repo60_c460_c5gt8_regime,22,19,0.15959014517743503,0.1467948449532818,0.6842105263157895,6,0.4999779283906239,0.5548718196462058,0.8333333333333334,0.45454545454545453,0.18181818181818182
