regime,regime_value,signal,signals,n_raw_20d,avg_raw_20d,median_raw_20d,win_raw_20d,n_excess_20d,avg_excess_20d,median_excess_20d,win_excess_20d,n_t1_20d,avg_t1_20d,median_t1_20d,win_t1_20d,n_t1_excess_20d,avg_t1_excess_20d,median_t1_excess_20d,win_t1_excess_20d,n_t1_open_20d,avg_t1_open_20d,median_t1_open_20d,win_t1_open_20d,n_t1_open_excess_20d,avg_t1_open_excess_20d,median_t1_open_excess_20d,win_t1_open_excess_20d,n_raw_60d,avg_raw_60d,median_raw_60d,win_raw_60d,n_excess_60d,avg_excess_60d,median_excess_60d,win_excess_60d,n_t1_60d,avg_t1_60d,median_t1_60d,win_t1_60d,n_t1_excess_60d,avg_t1_excess_60d,median_t1_excess_60d,win_t1_excess_60d,n_t1_open_60d,avg_t1_open_60d,median_t1_open_60d,win_t1_open_60d,n_t1_open_excess_60d,avg_t1_open_excess_60d,median_t1_open_excess_60d,win_t1_open_excess_60d,avg_signal_day_ret_1d,pct_signal_day_gt9,pct_next_gap_gt3,pct_next_gap_lt_minus3,pct_low_liquidity_lt100m
regime_close_gt_ma120,True,c1_c2,339,322,0.08549074161958418,0.02107037505267605,0.5527950310559007,322,0.052327172754573256,-0.0029380864624304714,0.4906832298136646,319,0.08415864394023168,0.0199733688415446,0.5391849529780565,319,0.051018530173575195,-0.009483341206706367,0.47648902821316613,319,0.08078106218033038,0.0225988700564971,0.567398119122257,319,0.04722367255894843,-0.004224468931377907,0.4890282131661442,276,0.18255071669353232,0.0732741584875832,0.5869565217391305,276,0.09744244522580796,-0.006225726482857056,0.4927536231884058,275,0.1772640072814142,0.0502599653379549,0.5927272727272728,275,0.08903312497659512,-0.02915031068623787,0.4581818181818182,275,0.17237138486789796,0.0611111111111111,0.5927272727272728,275,0.08476043664445365,-0.0180719652408117,0.4581818181818182,0.044514955087751454,0.24778761061946902,0.1592920353982301,0.05604719764011799,0.3274336283185841
regime_close_gt_ma120,True,c1_c2_c3_xq,181,167,0.10407831772209941,0.0465116279069766,0.5568862275449101,167,0.06568216096552908,-0.0017724793284615093,0.49101796407185627,166,0.10339478155907082,0.047368569813453804,0.5421686746987951,166,0.06616615085774452,-0.0018464959497856365,0.4939759036144578,166,0.09841454087453756,0.032993586807146105,0.5602409638554217,166,0.06093824058982164,-0.006379880512672558,0.4819277108433735,132,0.2299141792809553,0.11548302872062666,0.6060606060606061,132,0.12708595887426702,-0.0019049208129788093,0.5,132,0.2190072508842233,0.06779495115221121,0.6136363636363636,132,0.11166515322045052,-0.03523369184583492,0.4621212121212121,132,0.20894422122033776,0.06679007023860845,0.6060606060606061,132,0.10301739415338346,-0.023756366557079828,0.4696969696969697,0.055742607055539135,0.35911602209944754,0.2265193370165746,0.06077348066298342,0.27071823204419887
regime_close_gt_ma120,True,magic26_v0,76,74,0.14595936389327865,0.0966405647746175,0.6216216216216216,74,0.10934100838161884,0.0653705854203773,0.6081081081081081,74,0.1416174373180381,0.0993333333333333,0.6351351351351351,74,0.10798846556887638,0.057015477803215205,0.581081081081081,74,0.13689628247123234,0.09140215305357996,0.6216216216216216,74,0.10296349501642285,0.05326435106759671,0.5675675675675675,55,0.20275975646051242,0.1504539559014268,0.5818181818181818,55,0.11049811038076018,0.029782994400672377,0.5272727272727272,55,0.19772066789591825,0.1552162849872773,0.6545454545454545,55,0.10263042819074082,-0.0031367898015730866,0.4909090909090909,55,0.18824530697365113,0.1463109629012089,0.6,55,0.09466503277355198,-0.006242049456020207,0.4909090909090909,0.047079391464370346,0.27631578947368424,0.15789473684210525,0.039473684210526314,0.17105263157894737
regime_close_gt_ma120,True,magic26_v0_quality,65,63,0.13016917099328007,0.0838445807770962,0.5873015873015873,63,0.0917260980877117,0.04278512491863165,0.5714285714285714,63,0.12880955327259647,0.0954954954954954,0.6031746031746031,63,0.09414000512453823,0.048402443690928706,0.5555555555555556,63,0.12007345936390464,0.0773195876288659,0.5873015873015873,63,0.08533728816055676,0.030326215347821844,0.5238095238095238,46,0.19331282930223245,0.11507069884512885,0.5434782608695652,46,0.0870756204059144,-0.046859008820630974,0.4782608695652174,46,0.18427019459122226,0.06908183413777966,0.6086956521739131,46,0.07428933974209846,-0.051962165412000286,0.43478260869565216,46,0.17177906226411607,0.066544799738077,0.5652173913043478,46,0.06414359814251741,-0.06189556236239366,0.43478260869565216,0.048056575576371975,0.2923076923076923,0.18461538461538463,0.046153846153846156,0.07692307692307693
regime_any2,False,c1_c2,70,70,-0.035397274387582674,-0.0364753130167729,0.42857142857142855,70,-0.01948767072960212,-0.02160327538851234,0.44285714285714284,69,-0.04106623811457319,-0.037037037037037,0.36231884057971014,69,-0.027267967572341314,-0.007958229687345754,0.463768115942029,69,-0.04219169898112606,-0.0404040404040404,0.391304347826087,69,-0.027851413432512878,-0.01202376579914802,0.4782608695652174,70,0.004612749188394086,-0.0047569136499233,0.4857142857142857,70,-0.0008196190643702409,-0.024615150308641448,0.45714285714285713,69,0.004517629335196891,-0.021311475409836,0.4492753623188406,69,0.0013905444333583742,-0.021203766685917495,0.391304347826087,69,0.003331941108220288,-0.0233236151603497,0.42028985507246375,69,0.000766486097460547,-0.033546967107775875,0.391304347826087,0.040591047802872204,0.17142857142857143,0.07142857142857142,0.014285714285714285,0.2714285714285714
regime_any2,False,c1_c2_c3_xq,40,40,-0.05703473688431567,-0.06709674751359505,0.4,40,-0.045673754479001155,-0.06447852981575418,0.35,40,-0.05772419505267259,-0.053824733148146245,0.35,40,-0.04570840191150579,-0.04499897389077312,0.375,40,-0.06547549550090476,-0.062191291742725203,0.375,40,-0.05338509657462959,-0.04660656694221277,0.4,40,-0.0037058623871267125,-0.10578015881323735,0.4,40,-0.0034311069409224625,-0.08825332426916625,0.4,40,0.0018584962587413628,-0.08360432625138506,0.375,40,0.006889075944131587,-0.08802329252506408,0.4,40,-0.00617833352472173,-0.07744158628081454,0.35,40,-0.0010668355715443111,-0.09008398143728626,0.35,0.04737090636198675,0.25,0.1,0.0,0.175
regime_any2,False,magic26_v0,17,17,-0.06801278065950726,-0.0940766550522648,0.29411764705882354,17,-0.05526573341054638,-0.0710920445608009,0.23529411764705882,17,-0.0708189713394235,-0.0480591497227357,0.23529411764705882,17,-0.053280955724360854,-0.054250240275852415,0.35294117647058826,17,-0.07333250951699669,-0.066546762589928,0.29411764705882354,17,-0.055275831435896816,-0.05078997864519369,0.35294117647058826,17,0.003490155982765978,-0.1196388261851015,0.23529411764705882,17,0.012998266366597329,-0.1166244485225034,0.23529411764705882,17,-0.0002918583491578507,-0.096085409252669,0.23529411764705882,17,0.016641595726651137,-0.09357860802347177,0.23529411764705882,17,-0.0009358056004153501,-0.1180555555555555,0.23529411764705882,17,0.01662059062674929,-0.10882358792373559,0.23529411764705882,0.0418707981828382,0.17647058823529413,0.058823529411764705,0.0,0.17647058823529413
regime_any2,False,magic26_v0_quality,15,15,-0.07826877457009693,-0.0999999999999999,0.26666666666666666,15,-0.06470393059004495,-0.12634174631322612,0.2,15,-0.07994121164903749,-0.0669371196754563,0.2,15,-0.06212302481899157,-0.058009169607037586,0.26666666666666666,15,-0.08274757708999589,-0.0857449088960342,0.26666666666666666,15,-0.06417438104211558,-0.07180727459368019,0.26666666666666666,15,0.031040803587495617,-0.1105150214592274,0.26666666666666666,15,0.02501627937460774,-0.11975759403029138,0.26666666666666666,15,0.02925388158338887,-0.0923423423423424,0.26666666666666666,15,0.029785256855078282,-0.09357860802347177,0.26666666666666666,15,0.028504299884408828,-0.1004464285714286,0.26666666666666666,15,0.02987480292983102,-0.10882358792373559,0.26666666666666666,0.042990840879205384,0.2,0.06666666666666667,0.0,0.13333333333333333
regime_any2,True,c1_c2,316,299,0.09189223790325453,0.0271041369472182,0.5618729096989966,299,0.0557652479986625,-0.0017724793284615093,0.4916387959866221,297,0.09043940206255106,0.0299065420560749,0.5555555555555556,297,0.05465945997520133,-0.009483341206706367,0.4781144781144781,297,0.08688363899621986,0.0318772136953955,0.5824915824915825,297,0.05063843057413189,-0.00286299552421948,0.49158249158249157,253,0.1989733765856163,0.0994350282485876,0.6047430830039525,253,0.1083296592119197,0.0007560002218346962,0.5059288537549407,253,0.193359783390945,0.0698924731182795,0.6126482213438735,253,0.09948216546567747,-0.023195476004616716,0.47035573122529645,253,0.18823094490360914,0.073587385019711,0.616600790513834,253,0.09500023323942278,-0.013684278925489901,0.47035573122529645,0.04404509165325344,0.24050632911392406,0.16772151898734178,0.056962025316455694,0.33544303797468356
regime_any2,True,c1_c2_c3_xq,169,155,0.11655429309103993,0.0590163934426228,0.5741935483870968,155,0.07561331281868233,0.005142395309819275,0.5096774193548387,154,0.11521022138623817,0.07810338551146706,0.564935064935065,154,0.07538503215574056,0.011668532549496208,0.5064935064935064,154,0.11048512385191565,0.058657092257457605,0.577922077922078,154,0.0705183481907539,-0.00031288894741087446,0.5,120,0.2591533832388973,0.13906142167011734,0.6416666666666667,120,0.14905604728030372,0.01827888530541105,0.525,120,0.2479127209955404,0.09156463215448225,0.65,120,0.13262511911793587,-0.011519350216196898,0.48333333333333334,120,0.2377536199572371,0.11542558117995735,0.6416666666666667,120,0.12418119776878621,-0.006532386850231699,0.49166666666666664,0.05516253239777658,0.34911242603550297,0.23668639053254437,0.0650887573964497,0.28402366863905326
regime_any2,True,magic26_v0,72,70,0.16225726909531443,0.13043167524299598,0.6571428571428571,70,0.1223267770945088,0.0742916618215887,0.6428571428571429,70,0.15540160205510758,0.10735449748563125,0.6714285714285714,70,0.11883641132249344,0.06116319374254511,0.6,70,0.15057323183866136,0.11002730582524259,0.6571428571428571,70,0.11356952589027665,0.06307400269425796,0.6,51,0.22707208776485996,0.1616766467065868,0.6274509803921569,51,0.13013607950674258,0.10184143453932526,0.5686274509803921,51,0.22138657175179646,0.1654929577464787,0.7058823529411765,51,0.1217514110343092,0.02270319740033705,0.5294117647058824,51,0.21132851425153623,0.1628664495114007,0.6470588235294118,51,0.11315030073065778,0.03151455844722778,0.5294117647058824,0.047122075698349544,0.2777777777777778,0.16666666666666666,0.041666666666666664,0.16666666666666666
regime_any2,True,magic26_v0_quality,61,59,0.14843514713806832,0.0938775510204081,0.6271186440677966,59,0.10593871111697725,0.060970672340363574,0.6101694915254238,59,0.1442953159067168,0.0986666666666666,0.6440677966101694,59,0.10607157056480677,0.05433225178156113,0.576271186440678,59,0.13515981806374738,0.0905349794238683,0.6271186440677966,59,0.09672571754608729,0.0458269612811221,0.559322033898305,42,0.2219352385376754,0.14285982819225923,0.5952380952380952,42,0.10869101244224108,0.019005551375608172,0.5238095238095238,42,0.21172636610148438,0.1568874217729179,0.6666666666666666,42,0.09480852477132268,-0.018487052833504283,0.47619047619047616,42,0.1982404573196875,0.140191930887068,0.6190476190476191,42,0.08368319164938069,-0.012157007348415953,0.47619047619047616,0.048171034613986856,0.29508196721311475,0.19672131147540983,0.04918032786885246,0.06557377049180328
regime_all3,False,c1_c2,93,93,-0.008972268027874592,0.0,0.4946236559139785,93,-0.01098067096692934,-0.013850756133711182,0.46236559139784944,92,-0.013377832776537972,-0.00930495081438475,0.44565217391304346,92,-0.016507720355755765,-0.0019210379805710935,0.4891304347826087,92,-0.014961359103481934,-0.009649150600151,0.45652173913043476,92,-0.018781534307134425,-0.0029236661601997165,0.4891304347826087,93,0.03981110301242292,0.009933774834437,0.5268817204301075,93,0.015959682183548398,-0.025297079545501214,0.45161290322580644,92,0.038576367408363434,-0.00865419875320865,0.4891304347826087,92,0.017938951354712355,-0.046060169994516655,0.3804347826086957,92,0.03667849668845163,-0.00883959804525265,0.4782608695652174,92,0.015277590160071552,-0.03379972121023865,0.3804347826086957,0.04001967327487616,0.1827956989247312,0.08602150537634409,0.010752688172043012,0.3118279569892473
regime_all3,False,c1_c2_c3_xq,48,48,-0.04143174552793232,-0.04233511586452765,0.4375,48,-0.04464985143748679,-0.063356996567911,0.3541666666666667,48,-0.041883488876264606,-0.03495044340114755,0.3958333333333333,48,-0.044327902458705624,-0.04499897389077312,0.3958333333333333,48,-0.0492142805428319,-0.04828083039646075,0.3958333333333333,48,-0.052712016520570205,-0.04660656694221277,0.3958333333333333,48,0.0008869948680677812,-0.06995406554230085,0.4375,48,-0.016750586517642326,-0.08825332426916625,0.3958333333333333,48,0.0012112017451413476,-0.06423727879155405,0.375,48,-0.010570133742590165,-0.09250175056693535,0.3541666666666667,48,-0.00671212276402031,-0.0712241949764667,0.3958333333333333,48,-0.019710139928303148,-0.09008398143728626,0.3333333333333333,0.050210750217272004,0.2708333333333333,0.14583333333333334,0.0,0.2708333333333333
regime_all3,False,magic26_v0,19,19,-0.05166630737737066,-0.0845481049562681,0.3684210526315789,19,-0.0454827861691347,-0.06740904933099415,0.3157894736842105,19,-0.05302168115014133,-0.0452261306532663,0.3157894736842105,19,-0.04161607215730361,-0.053384404018565784,0.42105263157894735,19,-0.058667304828023535,-0.052478134110787,0.3684210526315789,19,-0.047084983185092556,-0.04242315523923185,0.3684210526315789,19,0.012044717725577183,-0.1196388261851015,0.2631578947368421,19,0.014196753905110432,-0.1166244485225034,0.2631578947368421,19,0.00733041672551942,-0.0923423423423424,0.2631578947368421,19,0.01722237911031996,-0.09357860802347177,0.2631578947368421,19,0.0038018802998365008,-0.1180555555555555,0.2631578947368421,19,0.013945400820986702,-0.10882358792373559,0.2631578947368421,0.041103936860725464,0.15789473684210525,0.05263157894736842,0.0,0.21052631578947367
regime_all3,False,magic26_v0_quality,17,17,-0.05879259926528664,-0.0940766550522648,0.35294117647058826,17,-0.05265967224029089,-0.0710920445608009,0.29411764705882354,17,-0.058976917871649874,-0.0480591497227357,0.29411764705882354,17,-0.048045558585853396,-0.054250240275852415,0.35294117647058826,17,-0.06524939919373185,-0.066546762589928,0.35294117647058826,17,-0.053973015396367445,-0.05078997864519369,0.29411764705882354,17,0.03736053169949288,-0.1105150214592274,0.29411764705882354,17,0.024941881563768215,-0.11975759403029138,0.29411764705882354,17,0.03429692549831681,-0.0895522388059701,0.29411764705882354,17,0.02888805462171673,-0.09357860802347177,0.29411764705882354,17,0.030335818774710994,-0.1004464285714286,0.29411764705882354,17,0.025325565817145554,-0.10882358792373559,0.29411764705882354,0.0420019908490362,0.17647058823529413,0.058823529411764705,0.0,0.17647058823529413
regime_all3,True,c1_c2,293,276,0.09359561903092264,0.02530153508771935,0.5507246376811594,276,0.059169835508885396,-0.0029380864624304714,0.4891304347826087,274,0.09218135984712995,0.026020764073540953,0.5437956204379562,274,0.05792365008347728,-0.011497381901679309,0.4708029197080292,274,0.0885753963127735,0.02907729297908455,0.5766423357664233,274,0.05418163324792026,-0.004905028953859143,0.48905109489051096,230,0.20417706147475298,0.09976303317535536,0.6,230,0.11245991305669464,0.00509878809050074,0.5130434782608696,230,0.1986205035672532,0.0788482545173182,0.6130434782608696,230,0.10267196480036776,-0.017111808042355695,0.4826086956521739,230,0.19338222305105554,0.08615329343416195,0.6130434782608696,230,0.09861916632857459,-0.006532386850231699,0.4826086956521739,0.04449758598657221,0.24232081911262798,0.17064846416382254,0.06143344709897611,0.32764505119453924
regime_all3,True,c1_c2_c3_xq,161,147,0.12090646081006337,0.0627450980392156,0.5714285714285714,147,0.0818796338553407,0.012357734801299453,0.5170068027210885,146,0.11947817642078407,0.07965839075431111,0.5616438356164384,146,0.08156642598316223,0.019061636235620905,0.5068493150684932,146,0.11478064876174487,0.06588084795321644,0.5821917808219178,146,0.07708629144779647,0.012829285549834021,0.5068493150684932,112,0.27596067624567283,0.15757172693012228,0.6428571428571429,112,0.16565633525755694,0.05031384815505509,0.5357142857142857,112,0.26576543469685465,0.1305602425843053,0.6696428571428571,112,0.14908878349608834,0.019008013420841213,0.5089285714285714,112,0.2554060977370764,0.13285497436532884,0.6428571428571429,112,0.14111747344599218,0.01880577883022337,0.5089285714285714,0.05470303241785501,0.34782608695652173,0.22981366459627328,0.06832298136645963,0.2608695652173913
regime_all3,True,magic26_v0,70,68,0.16446252067103573,0.13043167524299598,0.6470588235294118,68,0.12481661567426304,0.07495991858822754,0.6323529411764706,68,0.15708237607264733,0.10735449748563125,0.6617647058823529,68,0.12063938112131141,0.07795095538961354,0.5882352941176471,68,0.15306106409779116,0.11899721323265014,0.6470588235294118,68,0.11624694644743941,0.07627661020027318,0.6029411764705882,49,0.23288080593732477,0.1616766467065868,0.6326530612244898,49,0.13445249507916182,0.10184143453932526,0.5714285714285714,49,0.22747909489022586,0.1654929577464787,0.7142857142857143,49,0.1258164058572808,0.02270319740033705,0.5306122448979592,49,0.2181553021617223,0.1628664495114007,0.6530612244897959,49,0.11812760739427629,0.03151455844722778,0.5306122448979592,0.04748026027193761,0.2857142857142857,0.17142857142857143,0.04285714285714286,0.15714285714285714
regime_all3,True,magic26_v0_quality,59,57,0.15058098684393773,0.0938775510204081,0.6140350877192983,57,0.1083340250023847,0.060970672340363574,0.5964912280701754,57,0.14591075557155744,0.0986666666666666,0.631578947368421,57,0.10777459275435496,0.05101391485690421,0.5614035087719298,57,0.13758693676674733,0.0905349794238683,0.6140350877192983,57,0.09932882247939759,0.0458269612811221,0.5614035087719298,40,0.22879407583758557,0.14285982819225923,0.6,40,0.11290636816522955,0.019005551375608172,0.525,40,0.21870669666354475,0.1568874217729179,0.675,40,0.09844099911631354,-0.018487052833504283,0.475,40,0.205948869663073,0.140191930887068,0.625,40,0.0883070368582495,-0.012157007348415953,0.475,0.048631557291655324,0.3050847457627119,0.2033898305084746,0.05084745762711865,0.05084745762711865
