date,stock_id,stock_name,industry_category,price_mode,case_class_60d,ret_20d,ret_60d_signal,range_pos,days_since_max_volume,avg_amount_20d,signal_day_ret_1d,next_open_gap,top1_to_top3_volume_ratio,top1_to_top5_volume_ratio,top1_to_top10_volume_ratio,risk_long_ma_score,t1_open_fwd_60d,t1_open_excess_60d,fixed20_ret,t1_open_excess_20d,flag_top10_gap_ge2,is_flagged_right_tail,is_flagged_failure,rescue_pattern_tags
2025-08-28,1560,中砂,電機機械,raw,失敗<0%,0.0660522273425499,0.2527075812274368,0.8687350835322196,46.0,1438528031.95,0.0175953079178885,0.0144092219020173,1.2620291041677096,1.5158533686330056,1.7657517393115665,0,-0.0951704545454545,-0.2226971005148718,-0.0681818181818182,-0.1149241292437165,False,False,False,top3不斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;大型成交金額
2024-07-15,8147,正淩,電子零組件業,raw,失敗<0%,0.1825396825396825,0.3990610328638497,1.0,96.0,303213980.4,0.0240549828178693,-0.0067114093959731,1.453624932659664,1.738702374038354,2.15733845842167,0,-0.1554054054054053,-0.1190009671082794,-0.1756756756756756,-0.0925461711839033,True,False,True,top10斷層;top3不斷層;top5可接受;ret20未過熱;ret60未極熱;高位區間
2025-08-04,3294,英濟,電子零組件業,raw,失敗<0%,0.3875862068965516,0.8664192949907235,1.0,46.0,426779687.75,0.0994535519125683,0.0238568588469185,1.158196754151828,1.382234438239495,3.260521650825088,0,-0.1883495145631069,-0.3941588462622862,0.1106796116504855,0.0886193862734387,True,False,True,top10極端斷層;top3不斷層;top5可接受;ret20偏熱;最大量距離適中;高位區間
2023-07-19,2421,建準,電子零組件業,raw,大虧<=-20%,0.2638580931263858,1.2222222222222223,1.0,36.0,2197334119.95,0.0133333333333334,0.0526315789473683,1.0544132050104154,1.5398484789988487,2.057267867765788,0,-0.2083333333333333,-0.1695140703263955,0.1458333333333332,0.1881369759716166,True,False,True,top10斷層;top3不斷層;top5可接受;最大量距離適中;高位區間;大型成交金額
2024-05-02,3234,光環,通信網路業,raw,大虧<=-20%,0.3074935400516796,0.8333333333333333,1.0,47.0,142305600.45,0.012,-0.0217391304347825,1.310406141610282,1.4081082852373934,2.2184494912009605,0,-0.2303030303030302,-0.3194685578916159,-0.0393939393939394,-0.078263568350498,True,False,True,top10斷層;top3不斷層;top5可接受;最大量距離適中;高位區間
2025-12-01,5469,瀚宇博,電子零組件業,raw,大虧<=-20%,0.1331300813008129,0.3498789346246973,1.0,19.0,1616535175.45,0.0324074074074074,0.0089686098654708,1.144458929469613,1.4053421048015435,1.7490806795181717,0,-0.24,-0.4295264488472925,-0.1795555555555555,-0.2308525445230278,False,False,False,top3不斷層;top5可接受;ret20未過熱;ret60未極熱;高位區間;大型成交金額
2023-06-02,6215,和椿,其他電子業,raw,大虧<=-20%,0.1551724137931034,0.2271062271062269,1.0,91.0,37366123.8,0.006006006006006,0.0059701492537314,1.100212894501453,1.5570708737672865,4.700710520542665,0,-0.2626112759643917,-0.2578268016642638,-0.1572700296735906,-0.1777283388761502,True,False,True,top10極端斷層;top3不斷層;top5可接受;ret20未過熱;ret60未極熱;高位區間
2024-10-22,6231,系微,資訊服務業,raw,大虧<=-20%,0.1420345489443377,0.2768240343347639,1.0,28.0,796655236.85,0.0294117647058822,-0.0033613445378151,1.158809394854244,1.3701143500891677,1.6946715287067338,0,-0.3524451939291737,-0.3415846951051295,-0.1745362563237774,-0.1383610867673587,False,False,False,top3不斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;高位區間
2026-04-14,3443,創意,電子工業,raw,未成熟,0.3347921225382932,0.227364185110664,1.0,101.0,6520035526.25,0.0990990990990992,0.0327868852459016,1.0609772560252413,1.2679531969634807,1.4542693443518966,0,,,0.6111111111111112,0.463110788859618,False,False,False,top3不斷層;top5可接受;ret60未極熱;高位區間;大型成交金額
2026-04-14,4908,前鼎,通信網路業,raw,未成熟,0.3443396226415094,0.8999999999999999,1.0,15.0,957138721.75,0.0070671378091873,-0.0105263157894737,1.5347295138978336,1.911185068439846,2.4336616965732487,0,,,0.7021276595744681,0.5541273373229749,True,False,False,top10斷層;top5可接受;高位區間
2026-04-14,4979,華星光,通信網路業,raw,未成熟,0.207970112079701,0.6247906197654942,1.0,43.0,5080709397.0,0.043010752688172,0.002061855670103,1.262767599977768,1.272673261373974,1.5092872303139044,0,,,0.2119341563786008,0.0639338341271076,False,False,False,top3不斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;高位區間;大型成交金額
2026-04-15,3090,日電貿,電子零組件業,raw,未成熟,0.1358811040339702,0.0190476190476189,0.9907407407407408,77.0,430085465.3,0.0046948356807512,0.0046728971962617,1.4348533866062911,1.83349261291318,2.446462026815662,0,,,0.3209302325581395,0.2008843560194568,True,False,False,top10斷層;top3不斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;高位區間
2026-04-15,3450,聯鈞,電子工業,raw,未成熟,0.1934369602763386,0.3365570599613152,1.0,30.0,5023099507.8,0.0985691573926867,0.0,1.1818099474663897,1.6007086922394198,2.0526163685239904,0,,,0.1447178002894356,0.0246719237507528,True,False,False,top10斷層;top3不斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;高位區間;大型成交金額
2026-04-16,6173,信昌電,電子零組件業,raw,未成熟,0.2411242603550298,0.308892355694228,1.0,92.0,396093592.05,0.0996068152031455,0.0047675804529201,1.1160546921314085,1.2048068727371206,1.783080541845076,0,,,0.9691577698695136,0.8683072263605277,False,False,False,top3不斷層;top5可接受;ret20未過熱;ret60未極熱;高位區間
2026-04-16,6488,環球晶,半導體業,raw,未成熟,0.1986681465038846,0.1999999999999999,0.9963963963963964,61.0,2135243459.45,0.0465116279069768,-0.011111111111111,1.0707431140581545,1.3565152900725683,1.55098741296474,-1,,,0.3071161048689139,0.2062655613599279,False,False,False,top3不斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;高位區間;大型成交金額
2026-04-17,2454,聯發科,電子工業,raw,未成熟,0.1127167630057803,0.3556338028169015,0.975,49.0,17228826115.3,0.0158311345646438,0.018181818181818,1.085375361719737,1.193573856757132,1.517893740251219,0,,,0.6096938775510203,0.5194551165551624,False,False,False,top3不斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;高位區間;大型成交金額
2026-04-17,2478,大毅,電子零組件業,raw,未成熟,0.08885754583921,0.2411575562700965,1.0,116.0,185539678.55,0.0404312668463611,0.0220207253886011,1.6707601242824353,1.859290415818735,2.849491654594607,0,,,0.2205323193916348,0.1302935583957769,True,False,False,top10斷層;top5可接受;ret20未過熱;ret60未極熱;高位區間
2026-04-17,8043,蜜望實,電子零組件業,raw,未成熟,0.2627450980392156,0.1052631578947367,0.9512804497189256,95.0,455086794.75,0.0265674814027629,-0.0165631469979296,1.685277649383368,1.9369009700137363,2.426344606197428,0,,,0.1947368421052631,0.1044980811094051,True,False,False,top10斷層;top5可接受;ret60未極熱;高位區間
2026-05-08,1809,中釉,玻璃陶瓷,raw,未成熟,0.3846153846153846,0.4784394250513346,1.0,32.0,251804674.2,0.0434782608695651,0.0069444444444444,1.2394304958261846,1.6482455919695729,2.6928419310943896,0,,,0.4813793103448276,0.4384973043036904,True,False,False,top10斷層;top3不斷層;top5可接受;ret20偏熱;ret60未極熱;最大量距離適中;高位區間
2026-05-13,3036,文曄,電子通路業,raw,未成熟,0.2483516483516483,0.8146964856230032,1.0,46.0,2895617292.15,0.0308529945553539,0.0140845070422535,1.3948923837390972,1.704027831870491,2.2885241983891538,0,,,-0.1927083333333333,-0.2325488200474275,True,False,False,top10斷層;top3不斷層;top5可接受;ret20未過熱;最大量距離適中;高位區間;大型成交金額
2026-05-14,3236,千如,電子零組件業,raw,未成熟,0.1652173913043479,0.3355481727574751,1.0,74.0,256202120.7,0.0347490347490346,-0.0261194029850747,1.5220666238410754,1.7557149592032888,2.6443441662340703,0,,,0.6143039591315456,0.5583967987444396,True,False,False,top10斷層;top5可接受;ret20未過熱;ret60未極熱;最大量距離適中;高位區間
2026-05-29,6548,長科*,半導體業,raw,未成熟,0.3217054263565893,0.4842219804134928,1.0,25.0,574590856.0,0.0271084337349396,0.0454545454545454,1.0444021091372238,1.0818888302186525,1.2632844150412064,-1,,,0.1556802244039272,0.1078523856364951,False,False,False,top3不斷層;top5可接受;ret60未極熱;最大量距離適中;高位區間
2026-06-05,2887,台新新光金,金融保險,raw,未成熟,0.2016806722689075,0.176954732510288,1.0,109.0,3799023480.8,0.0017513134851139,-0.0384615384615385,1.3047462748721277,1.4721348121895932,2.517380536594668,0,,,,,True,False,False,top10斷層;top3不斷層;top5可接受;ret20未過熱;ret60未極熱;高位區間;大型成交金額
2026-06-26,6213,聯茂,電子零組件業,raw,未成熟,0.2531645569620253,1.1930379746835444,1.0,47.0,5154917700.7,0.0206185567010308,0.0375180375180375,1.1275615418172358,1.234573139568296,1.7555490300375718,0,,,,,False,False,False,top3不斷層;top5可接受;最大量距離適中;高位區間;大型成交金額
