price_mode,signal,signals,n_20d,avg_20d,median_20d,win_20d,n_60d,avg_60d,median_60d,win_60d,pct_signal_day_gt9,pct_next_gap_gt3,score_20d
adj,magic_repo50_c425_c5gt3_regime,27,25,0.19719056155161646,0.1302935583957769,0.68,14,0.1497672665724042,0.012636254520019999,0.5,0.14814814814814814,0.07407407407407407,0.1730435583957769
adj,magic_repo60_c425_c5gt3_regime,18,17,0.24690073937290832,0.2008921251905897,0.7058823529411765,10,0.21697247970858666,0.0797322693451404,0.5,0.16666666666666666,0.0,0.246568595778825
adj,magic_c425_c5gt5_regime,39,37,0.15081579259451494,0.1207824786917203,0.6486486486486487,23,0.1354119738104738,0.0876091625774768,0.5652173913043478,0.15384615384615385,0.07692307692307693,0.16026220842145006
adj,magic_repo40_c425_c5gt5_regime,33,31,0.17590563865049968,0.1207824786917203,0.6774193548387096,18,0.12466833044479245,0.012636254520019999,0.5,0.15151515151515152,0.06060606060606061,0.16451634965946224
adj,magic_repo50_c425_c5gt5_regime,26,24,0.21280673899973399,0.16558895720761685,0.7083333333333334,13,0.1669113499125371,0.0315145584472277,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.21375562387428354
adj,magic_repo60_c425_c5gt5_regime,18,17,0.24690073937290832,0.2008921251905897,0.7058823529411765,10,0.21697247970858666,0.0797322693451404,0.5,0.16666666666666666,0.0,0.246568595778825
adj,magic_c425_c5gt8_regime,39,37,0.15081579259451494,0.1207824786917203,0.6486486486486487,23,0.1354119738104738,0.0876091625774768,0.5652173913043478,0.15384615384615385,0.07692307692307693,0.16026220842145006
adj,magic_repo40_c425_c5gt8_regime,33,31,0.17590563865049968,0.1207824786917203,0.6774193548387096,18,0.12466833044479245,0.012636254520019999,0.5,0.15151515151515152,0.06060606060606061,0.16451634965946224
adj,magic_repo50_c425_c5gt8_regime,26,24,0.21280673899973399,0.16558895720761685,0.7083333333333334,13,0.1669113499125371,0.0315145584472277,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.21375562387428354
adj,magic_repo60_c425_c5gt8_regime,18,17,0.24690073937290832,0.2008921251905897,0.7058823529411765,10,0.21697247970858666,0.0797322693451404,0.5,0.16666666666666666,0.0,0.246568595778825
adj,magic_c440_c5gt3_regime,73,68,0.11904529039656563,0.06909520479366345,0.5882352941176471,48,0.11287922372240711,0.02516896465925235,0.5208333333333334,0.273972602739726,0.1643835616438356,0.10499226361719287
adj,magic_repo40_c440_c5gt3_regime,62,57,0.14043725715164151,0.0742565754602193,0.6140350877192983,39,0.12295753005882555,-0.0062420494071877,0.48717948717948717,0.27419354838709675,0.16129032258064516,0.11256359300407895
adj,magic_repo50_c440_c5gt3_regime,50,47,0.16351439140381283,0.0886193862734387,0.6382978723404256,31,0.17442974830652547,0.0315145584472277,0.5483870967741935,0.24,0.14,0.1287789607415238
adj,magic_repo60_c440_c5gt3_regime,35,33,0.19721854515596288,0.0886193862734387,0.6666666666666666,24,0.2124177158754862,0.1174535265359621,0.5416666666666666,0.2857142857142857,0.11428571428571428,0.13070271960677202
adj,magic_c440_c5gt5_regime,72,67,0.12347279767417414,0.0742565754602193,0.5970149253731343,47,0.11683635224520983,0.0315145584472277,0.5319148936170213,0.2777777777777778,0.16666666666666666,0.11165956053484616
adj,magic_repo40_c440_c5gt5_regime,61,56,0.14611645276512092,0.08143798086682899,0.625,38,0.1281170918195663,0.006290660732044651,0.5,0.2786885245901639,0.16393442622950818,0.12168798086682898
adj,magic_repo50_c440_c5gt5_regime,49,46,0.17092987159092188,0.0965587336914219,0.6521739130434783,30,0.1826809338117204,0.0503575117108417,0.5666666666666667,0.24489795918367346,0.14285714285714285,0.13924351630011758
adj,magic_repo60_c440_c5gt5_regime,35,33,0.19721854515596288,0.0886193862734387,0.6666666666666666,24,0.2124177158754862,0.1174535265359621,0.5416666666666666,0.2857142857142857,0.11428571428571428,0.13070271960677202
adj,magic_c440_c5gt8_regime,72,67,0.12347279767417414,0.0742565754602193,0.5970149253731343,47,0.11683635224520983,0.0315145584472277,0.5319148936170213,0.2777777777777778,0.16666666666666666,0.11165956053484616
adj,magic_repo40_c440_c5gt8_regime,61,56,0.14611645276512092,0.08143798086682899,0.625,38,0.1281170918195663,0.006290660732044651,0.5,0.2786885245901639,0.16393442622950818,0.12168798086682898
adj,magic_repo50_c440_c5gt8_regime,49,46,0.17092987159092188,0.0965587336914219,0.6521739130434783,30,0.1826809338117204,0.0503575117108417,0.5666666666666667,0.24489795918367346,0.14285714285714285,0.13924351630011758
adj,magic_repo60_c440_c5gt8_regime,35,33,0.19721854515596288,0.0886193862734387,0.6666666666666666,24,0.2124177158754862,0.1174535265359621,0.5416666666666666,0.2857142857142857,0.11428571428571428,0.13070271960677202
adj,magic_c460_c5gt3_regime,86,78,0.09170265215922627,0.04043504474157179,0.5384615384615384,54,0.08304325503732111,-0.01215700489594325,0.48148148148148145,0.36046511627906974,0.16279069767441862,0.06812735243387948
adj,magic_repo40_c460_c5gt3_regime,74,66,0.10837739672375452,0.0500727019026258,0.5606060606060606,44,0.0945703819706055,-0.02446613589647485,0.45454545454545453,0.36486486486486486,0.16216216216216217,0.08069391402383791
adj,magic_repo50_c460_c5gt3_regime,60,54,0.12609973157787507,0.05912613832561855,0.5740740740740741,34,0.15899858460220978,0.02516896465925235,0.5294117647058824,0.3333333333333333,0.15,0.08894095314043336
adj,magic_repo60_c460_c5gt3_regime,43,40,0.14081052748432063,0.05912613832561855,0.575,27,0.18876499481424108,0.0692004649744557,0.5185185185185185,0.37209302325581395,0.11627906976744186,0.08487613832561854
adj,magic_c460_c5gt5_regime,85,77,0.09520005929380329,0.0458269612811221,0.5454545454545454,53,0.08598946394084266,-0.0062420494071877,0.49056603773584906,0.36470588235294116,0.16470588235294117,0.07491787037203118
adj,magic_repo40_c460_c5gt5_regime,73,65,0.11277701355340004,0.0543184425241295,0.5692307692307692,43,0.09846982845478985,-0.0180719603846988,0.46511627906976744,0.3698630136986301,0.1643835616438356,0.08641459637028334
adj,magic_repo50_c460_c5gt5_regime,59,53,0.13182987174355582,0.0639338341271076,0.5849056603773585,33,0.16603205131286228,0.0315145584472277,0.5454545454545454,0.3389830508474576,0.15254237288135594,0.09566496620257929
adj,magic_repo60_c460_c5gt5_regime,43,40,0.14081052748432063,0.05912613832561855,0.575,27,0.18876499481424108,0.0692004649744557,0.5185185185185185,0.37209302325581395,0.11627906976744186,0.08487613832561854
adj,magic_c460_c5gt8_regime,85,77,0.09520005929380329,0.0458269612811221,0.5454545454545454,53,0.08598946394084266,-0.0062420494071877,0.49056603773584906,0.36470588235294116,0.16470588235294117,0.07491787037203118
adj,magic_repo40_c460_c5gt8_regime,73,65,0.11277701355340004,0.0543184425241295,0.5692307692307692,43,0.09846982845478985,-0.0180719603846988,0.46511627906976744,0.3698630136986301,0.1643835616438356,0.08641459637028334
adj,magic_repo50_c460_c5gt8_regime,59,53,0.13182987174355582,0.0639338341271076,0.5849056603773585,33,0.16603205131286228,0.0315145584472277,0.5454545454545454,0.3389830508474576,0.15254237288135594,0.09566496620257929
adj,magic_repo60_c460_c5gt8_regime,43,40,0.14081052748432063,0.05912613832561855,0.575,27,0.18876499481424108,0.0692004649744557,0.5185185185185185,0.37209302325581395,0.11627906976744186,0.08487613832561854
