price_mode,candidate,exit_rule,trades,avg_return,median_return,win_return,avg_excess,median_excess,win_excess,avg_hold_days,median_hold_days,pct_exit_before_20d,pct_reason_close_below_ma10,pct_reason_fixed20,pct_reason_close_below_ma5,pct_reason_close_sl8,pct_reason_delayed3_close_below_ma10,pct_reason_delayed3_close_below_ma5,pct_reason_delayed3_close_sl8
adj,candidate_c_high_concentration_c425_c5gt5,delayed3_close_below_ma10,37,0.0775692713591227,-0.020576132065434516,0.3783783783783784,0.05511597364152898,-0.0358960553629285,0.3783783783783784,9.162162162162161,7.0,0.972972972972973,,0.02702702702702703,,,0.972972972972973,,
adj,candidate_c_high_concentration_c425_c5gt5,delayed3_ma10_or_sl8,37,0.0775692713591227,-0.020576132065434516,0.3783783783783784,0.05511597364152898,-0.0358960553629285,0.3783783783783784,9.162162162162161,7.0,0.972972972972973,,0.02702702702702703,,,0.7297297297297297,,0.24324324324324326
adj,candidate_c_high_concentration_c425_c5gt5,close_below_ma10,37,0.07741571987809616,-0.020576132065434516,0.3783783783783784,0.05506539969193931,-0.0466829767291167,0.3783783783783784,9.054054054054054,7.0,0.972972972972973,0.972972972972973,0.02702702702702703,,,,,
adj,candidate_c_high_concentration_c425_c5gt5,close_sl8,37,0.10154537284496731,-0.029315956297537027,0.4864864864864865,0.07070020692572751,-0.0578209166036977,0.4594594594594595,13.81081081081081,21.0,0.4594594594594595,,0.5405405405405406,,0.4594594594594595,,,
raw,candidate_a_repo50_c440_c5gt5,fixed20,48,0.20881695600174355,0.1694317037935552,0.7083333333333334,0.16655595109933832,0.1142175493425136,0.6875,21.0,21.0,0.0,,1.0,,,,,
raw,candidate_a_repo50_c440_c5gt5,delayed3_close_sl8,48,0.14364940869247309,0.08511593118922967,0.5416666666666666,0.11525836580434617,0.038076588314472026,0.5208333333333334,15.708333333333334,21.0,0.3958333333333333,,0.6041666666666666,,,,,0.3958333333333333
raw,candidate_a_repo50_c440_c5gt5,delayed3_close_below_ma5,48,0.0920318970280488,0.020340141102173415,0.5416666666666666,0.08337150043179586,0.018590373970798768,0.5833333333333334,6.979166666666667,5.0,1.0,,,,,,1.0,
raw,candidate_a_repo50_c440_c5gt5,close_below_ma10,48,0.10796902767596728,0.0036027629822583673,0.5208333333333334,0.08629792036001149,-0.0006638079475500547,0.5,10.395833333333334,8.5,0.875,0.9166666666666666,0.08333333333333333,,,,,
raw,candidate_a_repo50_c440_c5gt5,delayed3_close_below_ma10,48,0.10822916186013327,0.0036027629822583673,0.5208333333333334,0.08671398846604605,-0.0006638079475500547,0.5,10.5,8.5,0.875,,0.08333333333333333,,,0.9166666666666666,,
raw,candidate_a_repo50_c440_c5gt5,delayed3_ma10_or_sl8,48,0.1093546120402053,0.0036027629822583673,0.5208333333333334,0.08777173655125096,-0.0006638079475500547,0.5,10.479166666666666,8.5,0.875,,0.08333333333333333,,,0.6875,,0.22916666666666666
raw,candidate_a_repo50_c440_c5gt5,close_sl8,48,0.13219569462949843,0.022561818635117137,0.5,0.10560701923675553,-0.0022158154496950133,0.5,13.958333333333334,21.0,0.4375,,0.5625,,0.4375,,,
raw,candidate_a_repo50_c440_c5gt5,close_below_ma5,48,0.06480288420548717,-0.018249867514573415,0.4166666666666667,0.05852191849021649,-0.0033801274942473203,0.4791666666666667,5.0625,3.0,1.0,,,1.0,,,,
raw,candidate_b_magic_c440_c5gt5,fixed20,68,0.1530610640977912,0.11899721323265022,0.6470588235294118,0.1162469464474394,0.07627661020027321,0.6029411764705882,21.0,21.0,0.0,,1.0,,,,,
raw,candidate_b_magic_c440_c5gt5,delayed3_close_below_ma5,68,0.06813304580682233,0.009946369075950257,0.5294117647058824,0.059636589152418415,0.010119500542861148,0.5588235294117647,6.735294117647059,5.0,1.0,,,,,,1.0,
raw,candidate_b_magic_c440_c5gt5,close_below_ma5,68,0.05177170568720201,-0.018249867514573415,0.4411764705882353,0.04546292943428174,-0.005037356395742487,0.47058823529411764,5.102941176470588,4.0,1.0,,,1.0,,,,
raw,candidate_b_magic_c440_c5gt5,close_below_ma10,68,0.08086166628638573,-0.010232912249041215,0.47058823529411764,0.06361088895539549,-0.007319241148178224,0.4852941176470588,9.897058823529411,8.0,0.9117647058823529,0.9411764705882353,0.058823529411764705,,,,,
raw,candidate_b_magic_c440_c5gt5,delayed3_close_below_ma10,68,0.08104529041638524,-0.010232912249041215,0.47058823529411764,0.06390458408906692,-0.007319241148178224,0.4852941176470588,9.970588235294118,8.0,0.9117647058823529,,0.058823529411764705,,,0.9411764705882353,,
raw,candidate_b_magic_c440_c5gt5,delayed3_ma10_or_sl8,68,0.08200475745471857,-0.010232912249041215,0.47058823529411764,0.06453000381647013,-0.007319241148178224,0.4852941176470588,9.852941176470589,8.0,0.9117647058823529,,0.058823529411764705,,,0.6764705882352942,,0.2647058823529412
raw,candidate_b_magic_c440_c5gt5,delayed3_close_sl8,68,0.11162027844866976,0.01747885028777485,0.5147058823529411,0.08689194978812372,-0.03128038168485808,0.47058823529411764,15.455882352941176,21.0,0.39705882352941174,,0.6029411764705882,,,,,0.39705882352941174
raw,candidate_b_magic_c440_c5gt5,close_sl8,68,0.1043782757021476,-0.032417543297556195,0.4852941176470588,0.08182011160704339,-0.04012147034610819,0.45588235294117646,14.147058823529411,21.0,0.4264705882352941,,0.5735294117647058,,0.4264705882352941,,,
raw,candidate_c_high_concentration_c425_c5gt5,fixed20,38,0.17127768240829236,0.1491661290603804,0.6578947368421053,0.1252636462004181,0.06139607087145649,0.631578947368421,21.0,21.0,0.0,,1.0,,,,,
raw,candidate_c_high_concentration_c425_c5gt5,delayed3_close_sl8,38,0.1137085075046391,0.05026794165016468,0.5263157894736842,0.08258144895279669,0.014356895052042518,0.5,15.236842105263158,21.0,0.42105263157894735,,0.5789473684210527,,,,,0.42105263157894735
raw,candidate_c_high_concentration_c425_c5gt5,delayed3_close_below_ma5,38,0.07359772989400432,0.009946369075950257,0.5526315789473685,0.059610482236972635,0.004197082714601286,0.5526315789473685,6.7894736842105265,4.5,1.0,,,,,,1.0,
raw,candidate_c_high_concentration_c425_c5gt5,close_below_ma5,38,0.050957990035118174,-0.007946572091955206,0.4473684210526316,0.03998200396164828,-0.005037356395742487,0.47368421052631576,4.947368421052632,3.5,1.0,,,1.0,,,,
raw,candidate_c_high_concentration_c425_c5gt5,close_sl8,38,0.1010252693316544,-0.006648827137948232,0.5,0.07399329717239751,-0.02971667323097482,0.47368421052631576,14.0,21.0,0.4473684210526316,,0.5526315789473685,,0.4473684210526316,,,
raw,candidate_c_high_concentration_c425_c5gt5,close_below_ma10,38,0.09211003909389294,-0.018143190021473965,0.42105263157894735,0.07012656470560283,-0.033638726036371136,0.42105263157894735,9.789473684210526,7.0,0.9210526315789473,0.9473684210526315,0.05263157894736842,,,,,
raw,candidate_c_high_concentration_c425_c5gt5,delayed3_close_below_ma10,38,0.09243862964231313,-0.018143190021473965,0.42105263157894735,0.0706521244184886,-0.033638726036371136,0.42105263157894735,9.921052631578947,7.0,0.9210526315789473,,0.05263157894736842,,,0.9473684210526315,,
raw,candidate_c_high_concentration_c425_c5gt5,delayed3_ma10_or_sl8,38,0.09243862964231313,-0.018143190021473965,0.42105263157894735,0.0706521244184886,-0.033638726036371136,0.42105263157894735,9.921052631578947,7.0,0.9210526315789473,,0.05263157894736842,,,0.7105263157894737,,0.23684210526315788
