group,label,trades,retention,avg_return,median_return,win_return,pf_return,avg_excess,median_excess,win_excess,pf_excess,right_tail_20pct,right_tail_50pct,bad_loss_minus10pct,avg_ret60_signal,median_ret60_signal,mode,delta_median_excess,delta_win_excess,delta_right_tail_50pct
volume_gap_top5,adj: top1/top5 < 3,46,1.0,0.2219921881389825,0.13601630965415806,0.6956521739130435,6.970045088840218,0.17092987159092188,0.0965587336914219,0.6521739130434783,5.154352462469232,0.41304347826086957,0.1956521739130435,0.1956521739130435,0.512296330963459,0.37536430002998156,adj,0.0,0.0,0.0
volume_gap_top5_flagged,adj: flagged top1/top5 >= 3,0,0.0,,,,,,,,,,,,,,adj,,,
volume_gap_top10,adj: baseline,46,1.0,0.2219921881389825,0.13601630965415806,0.6956521739130435,6.970045088840218,0.17092987159092188,0.0965587336914219,0.6521739130434783,5.154352462469232,0.41304347826086957,0.1956521739130435,0.1956521739130435,0.512296330963459,0.37536430002998156,adj,0.0,0.0,0.0
volume_gap_top10,adj: top1/top10 < 1.5,3,0.06521739130434782,0.11861888732522319,-0.1038961059820828,0.3333333333333333,2.394125208702808,0.08504541507119749,-0.0898993223450056,0.3333333333333333,2.2267667038217627,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3078546517717249,0.3011049732786657,adj,-0.1864580560364275,-0.31884057971014496,0.13768115942028983
volume_gap_top10_flagged,adj: flagged top1/top10 >= 1.5,43,0.9347826086956522,0.22920427889343084,0.1447178007091407,0.7209302325581395,7.772686428545051,0.1769218104178794,0.1044980811094051,0.6744186046511628,5.515763275929523,0.4186046511627907,0.18604651162790697,0.16279069767441862,0.5265597039303241,0.408099691352239,adj,0.007939347417983203,0.022244691607684497,-0.009605662285136513
volume_gap_top10,adj: top1/top10 < 2,21,0.45652173913043476,0.24758413090221132,0.1946721327373504,0.6666666666666666,7.829855585609791,0.19864782632962735,0.1458570276648222,0.6666666666666666,6.559316038899189,0.47619047619047616,0.23809523809523808,0.19047619047619047,0.47634280253581307,0.32499999999999996,adj,0.0492982939734003,0.01449275362318836,0.042443064182194595
volume_gap_top10_flagged,adj: flagged top1/top10 >= 2,25,0.5434782608695652,0.2004949562178703,0.1106796116504855,0.72,6.280496856406516,0.1476467896104093,0.0543184425241295,0.64,4.231409613299841,0.36,0.16,0.2,0.5424972948426816,0.47240912607406305,adj,-0.0422402911672924,-0.012173913043478257,-0.03565217391304348
volume_gap_top10,adj: top1/top10 < 3,42,0.9130434782608695,0.22008053049102738,0.1639504919461619,0.6904761904761905,6.755959849190415,0.17018544942338606,0.1095542729059448,0.6666666666666666,5.3937842943667045,0.42857142857142855,0.19047619047619047,0.19047619047619047,0.5246382775006564,0.4015972442976503,adj,0.0129955392145229,0.01449275362318836,-0.005175983436853021
volume_gap_top10_flagged,adj: flagged top1/top10 >= 3,4,0.08695652173913043,0.24206459344251158,0.058936928127401,0.75,10.256825612404366,0.178746304350048,-0.01821915977974515,0.5,3.6892915162839164,0.25,0.25,0.25,0.3827058923228853,0.24816852370503073,adj,-0.11477789347116704,-0.15217391304347827,0.05434782608695651
volume_gap_top3,raw: baseline,50,1.0,0.21919346302370044,0.16450825825825816,0.72,7.135751901513859,0.177608657185675,0.11759659155863886,0.7,5.859141188892413,0.42,0.18,0.18,0.5413087437651032,0.3823927072446457,raw,0.0,0.0,0.0
volume_gap_top3,raw: top1/top3 < 1.5,44,0.88,0.19872244097323968,0.13601630755212518,0.6818181818181818,5.8951925338668,0.1638771869817094,0.1016149281710923,0.6590909090909091,4.94545014631893,0.38636363636363635,0.1590909090909091,0.20454545454545456,0.5614533487102048,0.40358036066868497,raw,-0.015981663387546557,-0.040909090909090895,-0.020909090909090905
volume_gap_top3_flagged,raw: flagged top1/top3 >= 1.5,6,0.12,0.36931429139374616,0.3062239804339545,1.0,inf,0.27830610534808925,0.20349372681529684,1.0,inf,0.6666666666666666,0.3333333333333333,0.0,0.3935816408343567,0.28835286451378583,raw,0.08589713525665799,0.30000000000000004,0.15333333333333332
volume_gap_top3,raw: top1/top3 < 2,50,1.0,0.21919346302370044,0.16450825825825816,0.72,7.135751901513859,0.177608657185675,0.11759659155863886,0.7,5.859141188892413,0.42,0.18,0.18,0.5413087437651032,0.3823927072446457,raw,0.0,0.0,0.0
volume_gap_top3_flagged,raw: flagged top1/top3 >= 2,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top3,raw: top1/top3 < 3,50,1.0,0.21919346302370044,0.16450825825825816,0.72,7.135751901513859,0.177608657185675,0.11759659155863886,0.7,5.859141188892413,0.42,0.18,0.18,0.5413087437651032,0.3823927072446457,raw,0.0,0.0,0.0
volume_gap_top3_flagged,raw: flagged top1/top3 >= 3,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top5,raw: baseline,50,1.0,0.21919346302370044,0.16450825825825816,0.72,7.135751901513859,0.177608657185675,0.11759659155863886,0.7,5.859141188892413,0.42,0.18,0.18,0.5413087437651032,0.3823927072446457,raw,0.0,0.0,0.0
volume_gap_top5,raw: top1/top5 < 1.5,27,0.54,0.2305389905585614,0.1831831831831831,0.7037037037037037,7.750089535531323,0.18913416445218686,0.1146104700687459,0.6666666666666666,6.026520168809417,0.4444444444444444,0.2222222222222222,0.18518518518518517,0.5888348519982911,0.6247906197654942,raw,-0.002986121489892954,-0.033333333333333326,0.04222222222222222
volume_gap_top5_flagged,raw: flagged top1/top5 >= 1.5,23,0.46,0.2058748002653855,0.1458333333333332,0.7391304347826086,6.480113658569734,0.16407871387281323,0.1205827130485318,0.7391304347826086,5.649630770507982,0.391304347826087,0.13043478260869565,0.17391304347826086,0.48551722540440406,0.33655705996131524,raw,0.00298612148989294,0.03913043478260869,-0.049565217391304345
volume_gap_top5,raw: top1/top5 < 2,50,1.0,0.21919346302370044,0.16450825825825816,0.72,7.135751901513859,0.177608657185675,0.11759659155863886,0.7,5.859141188892413,0.42,0.18,0.18,0.5413087437651032,0.3823927072446457,raw,0.0,0.0,0.0
volume_gap_top5_flagged,raw: flagged top1/top5 >= 2,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top5,raw: top1/top5 < 3,50,1.0,0.21919346302370044,0.16450825825825816,0.72,7.135751901513859,0.177608657185675,0.11759659155863886,0.7,5.859141188892413,0.42,0.18,0.18,0.5413087437651032,0.3823927072446457,raw,0.0,0.0,0.0
volume_gap_top5_flagged,raw: flagged top1/top5 >= 3,0,0.0,,,,,,,,,,,,,,raw,,,
volume_gap_top10,raw: baseline,50,1.0,0.21919346302370044,0.16450825825825816,0.72,7.135751901513859,0.177608657185675,0.11759659155863886,0.7,5.859141188892413,0.42,0.18,0.18,0.5413087437651032,0.3823927072446457,raw,0.0,0.0,0.0
volume_gap_top10,raw: top1/top10 < 1.5,5,0.1,0.18419350743443114,0.2179930795847751,0.6,4.608037173699985,0.16384571232229775,0.2333961335061647,0.6,4.9390809648282765,0.6,0.2,0.4,0.6357642817902642,0.36572438162544163,raw,0.11579954194752584,-0.09999999999999998,0.020000000000000018
volume_gap_top10_flagged,raw: flagged top1/top10 >= 1.5,45,0.9,0.22308234697806373,0.1458333333333332,0.7333333333333333,7.557197915941362,0.17913787328160577,0.1146104700687459,0.7111111111111111,5.977287239966226,0.4,0.17777777777777778,0.15555555555555556,0.5308136839845295,0.39906103286384975,raw,-0.002986121489892954,0.011111111111111183,-0.0022222222222222088
volume_gap_top10,raw: top1/top10 < 2,24,0.48,0.23344147048145036,0.1919260621712526,0.7083333333333334,8.359675606280309,0.19366010979248793,0.1463259355141473,0.7083333333333334,7.193978111099712,0.4583333333333333,0.20833333333333334,0.16666666666666666,0.5102183321896229,0.33743946731234864,raw,0.02872934395550844,0.008333333333333415,0.02833333333333335
volume_gap_top10_flagged,raw: flagged top1/top10 >= 2,26,0.52,0.20604145613962363,0.13601630755212518,0.7307692307692307,6.226707379662543,0.16279193170246303,0.0965587336914219,0.6923076923076923,4.929282437740731,0.38461538461538464,0.15384615384615385,0.19230769230769232,0.5700075852193925,0.475424288568736,raw,-0.021037857867216958,-0.007692307692307665,-0.02615384615384614
volume_gap_top10,raw: top1/top10 < 3,47,0.94,0.21385701375273503,0.1831831831831831,0.723404255319149,7.170484160651336,0.17185770614033263,0.1205827130485318,0.7021276595744681,5.895803088382768,0.425531914893617,0.1702127659574468,0.1702127659574468,0.546865550998456,0.39906103286384975,raw,0.00298612148989294,0.0021276595744681437,-0.009787234042553189
volume_gap_top10_flagged,raw: flagged top1/top10 >= 3,3,0.06,0.3027978349354922,0.1106796116504855,0.6666666666666666,6.7760115305619335,0.26770689022937183,0.0886193862734387,0.6666666666666666,5.518810425881317,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4542520971092399,0.2692307692307694,raw,-0.02897720528520016,-0.033333333333333326,0.15333333333333332
